##For information about the Annotation file content, please see the bundled README file.
#%create_date=2009-03-02 PST 12:00:00
#%chip_type=HG-U133_Plus_2
#%genome-species=Homo sapiens
#%genome-version=NCBI Build 36.1
#%genome-version-ucsc=hg18
#%genome-version-ncbi=NCBI Build 36.1
#%genome-version-create_date=March 2006
#%netaffx-annotation-date=2009-03-16
#%netaffx-annotation-netaffx-build=28
#%netaffx-annotation-tabular-data-version=1.0
#%netaffx-annotation-tabular-format-version=1.0
Probe Set ID	Gene Symbol	Entrez Gene
1557475_at	---	---
1557476_at	PFN4	375189
1557477_at	---	---
1557478_at	---	---
1557479_at	---	---
1557480_a_at	DYSFIP1	116729
1557481_a_at	C21orf131	387486
1557483_at	LOC284788	284788
1557484_at	---	---
1557486_at	---	---
1557487_at	---	---
1557488_at	LOC645158	645158
1557491_at	---	---
1557493_x_at	---	---
1557495_at	---	---
1557498_a_at	---	---
1557501_a_at	---	---
1557502_at	PCCB	5096
1557504_at	---	---
1557505_a_at	---	---
1557506_a_at	---	---
1557507_at	---	---
1557511_at	---	---
1557512_at	---	---
1557513_a_at	---	---
1557514_a_at	---	---
1557515_at	---	---
1557517_a_at	---	---
1557518_a_at	---	---
1557519_at	---	---
1557520_a_at	---	---
1557521_a_at	---	---
1557522_x_at	---	---
1557523_at	LOC92270	92270
1557527_at	---	---
1557528_at	STRADA	92335
1557529_at	C12orf51	283450
1557531_a_at	C10orf55	414236
1557532_at	NDUFA7	4701
1557533_at	---	---
1557534_at	LOC339862	339862
1557535_at	PALLD	23022
1557536_at	WNK2	65268
1557538_at	---	---
1557539_at	---	---
1557540_at	---	---
1557541_at	C9orf122	158228
1557542_at	---	---
1557543_at	---	---
1557544_at	CCDC147	159686
1557545_s_at	RNF165	494470
1557548_at	C10orf108	414235
1557550_at	LOC148145	148145
1557551_at	---	---
1557553_at	PPP1R12B	4660
1557555_at	---	---
1557557_at	LOC100129196	100129196
1557558_s_at	LOC100129196	100129196
1557560_at	---	---
1557562_at	GRIPAP1	56850
1557564_at	---	---
1557565_a_at	---	---
1557566_at	LOC148987	148987
1557567_a_at	LOC148987	148987
1557569_at	MPDU1	9526
1557570_a_at	LOC285084	285084
1557571_at	VPS13D	55187
1557575_at	STBD1	8987
1557576_at	PAQR3	152559
1557578_at	PHLDB2	90102
1557580_at	---	---
1557581_x_at	---	---
1557582_at	BIN3	55909
1557583_at	---	---
1557584_at	---	---
1557585_at	ATP6V1H	51606
1557586_s_at	ATP6V1H	51606
1557588_at	LOC100128946	100128946
1557589_a_at	---	---
1557590_at	LOC147299	147299
1557591_at	LOC283038	283038
1557593_at	SPAG17	200162
1557595_at	GINS2	51659
1557597_at	---	---
1557598_at	---	---
1557599_a_at	---	---
1557601_s_at	KIAA1257 /// LOC100132731	100132731 /// 57501
1557602_at	LOC201617	201617
1557604_at	LOC401312	401312
1557605_a_at	LOC401312	401312
1557606_at	---	---
1557607_at	LOC284080	284080
1557608_a_at	LOC284080	284080
1557609_s_at	TBC1D12	23232
1557610_at	---	---
1557611_at	TTLL4	9654
1557613_at	FLJ39534	285352
1557615_a_at	SLIT1	6585
1557616_at	ZNF496	84838
1557617_at	LOC100189589	100189589
1557618_at	LOC285768	285768
1557620_a_at	CCDC38	120935
1557621_at	CRIM2	375616
1557623_at	---	---
1557624_at	---	---
1557626_at	---	---
1557627_at	LOC283745	283745
1557628_s_at	LOC283745	283745
1557630_s_at	---	---
1557631_at	SLC25A4	291
1557632_at	---	---
1557633_at	DKFZp434K191	29797
1557636_a_at	C7orf57	136288
1557637_at	---	---
1557638_at	---	---
1557639_at	NFIA	4774
1557641_at	---	---
1557642_at	LOC100129258	100129258
1557644_at	---	---
1557645_at	---	---
1557646_at	---	---
1557647_a_at	---	---
1557649_at	GALE	2582
1557651_x_at	GALE	2582
1557652_a_at	LOC348817	348817
1557656_at	LOC400238	400238
1557657_a_at	LOC400238	400238
1557658_at	---	---
1557659_a_at	---	---
1557660_s_at	LOC728883	728883
1557661_at	---	---
1557664_at	LOC340239	340239
1557665_at	---	---
1557666_s_at	C9orf98	158067
1557667_at	---	---
1557669_at	LOC100132005	100132005
1557672_s_at	LOC100133308	100133308
1557673_at	---	---
1557674_s_at	EFCAB2	84288
1557675_at	RAF1	5894
1557676_at	---	---
1557677_a_at	TRIML1	339976
1557679_at	C8orf68	619343
1557680_at	C14orf174	161394
1557681_s_at	C14orf174	161394
1557682_a_at	RP11-297H3.4	284688
1557683_at	---	---
1557684_at	ZNF286A	57335
1557685_at	C4orf38	152641
1557688_at	---	---
1557689_at	---	---
1557690_x_at	---	---
1557692_a_at	---	---
1557693_at	---	---
1557697_at	---	---
1557698_at	---	---
1557699_x_at	---	---
1557700_at	POLH	5429
1557701_s_at	POLH	5429
1557702_at	---	---
1557703_at	MARCH7	64844
1557704_a_at	MARCH7	64844
1557705_a_at	---	---
1557706_at	ZHX2	22882
1557707_at	---	---
1557709_at	---	---
1557710_at	---	---
1557712_x_at	---	---
1557713_at	---	---
1557714_at	CTBP1	1487
1557717_at	LOC338862	338862
1557718_at	PPP2R5C	5527
1557719_at	PIP5K3	200576
1557720_s_at	MYO16	23026
1557721_at	---	---
1557723_at	LOC285847	285847
1557724_a_at	LOC285847	285847
1557726_at	ARMCX4	158947
1557727_at	LOC400960	400960
1557729_at	LOC100131848	100131848
1557731_at	LOC400620	400620
1557733_a_at	---	---
1557734_s_at	LOC100130548	100130548
1557735_at	---	---
1557736_at	NKTR	4820
1557737_s_at	NKTR	4820
1557738_at	---	---
1557739_at	---	---
1557740_a_at	---	---
1557741_at	LOC100128176	100128176
1557742_a_at	LOC100128176	100128176
1557744_at	---	---
1557745_at	---	---
1557746_at	---	---
1557749_at	EHBP1L1	254102
1557751_at	---	---
1557753_at	---	---
1557754_at	LOC401068	401068
1557755_at	C14orf145	145508
1557756_a_at	C14orf145	145508
1557757_at	---	---
1557758_at	---	---
1557759_at	ATP5SL	55101
1557761_s_at	LOC400794	400794
1557762_at	---	---
1557763_at	P2RY5	10161
1557765_at	LOC643401	643401
1557767_at	NANOS2	339345
1557768_at	---	---
1557769_at	---	---
1557770_at	IPO11	51194
1557771_at	FHAD1	114827
1557772_at	---	---
1557774_at	---	---
1557775_a_at	---	---
1557776_at	---	---
1557777_at	PDE6B	5158
1557778_at	---	---
1557779_at	---	---
1557780_at	---	---
1557782_s_at	C21orf49	54067
1557783_at	LOC100133991	100133991
1557786_s_at	CHIC1	53344
1557787_at	---	---
1557788_a_at	C9orf130	100128782
1557789_at	---	---
1557790_at	JRKL	8690
1557791_at	LOC100132051	100132051
1557793_at	FAM62C	83850
1557795_s_at	NTRK3	4916
1557796_at	---	---
1557797_a_at	---	---
1557798_at	CNPY2	10330
1557799_at	C11orf31	280636
1557801_x_at	C11orf31	280636
1557802_at	FGGY	55277
1557803_at	---	---
1557804_at	---	---
1557805_at	---	---
1557807_a_at	LOC100132987	100132987
1557809_a_at	---	---
1557810_at	---	---
1557811_a_at	---	---
1557812_a_at	---	---
1557813_at	---	---
1557814_a_at	---	---
1557816_a_at	---	---
1557817_a_at	LOC100131941	100131941
1557818_x_at	LOC100131941	100131941
1557820_at	AFG3L2	10939
1557821_at	LOC283547	283547
1557822_at	LOC401134	401134
1557823_s_at	LOC401134	401134
1557825_at	---	---
1557826_at	LOC338817	338817
1557827_at	C10orf103	414245
1557828_a_at	C5orf28	64417
1557829_at	---	---
1557830_at	---	---
1557832_at	---	---
1557833_at	---	---
1557835_at	---	---
1557836_at	ELMOD2	255520
1557837_a_at	ELMOD2	255520
1557838_at	---	---
1557840_at	LOC100130288	100130288
1557841_at	---	---
1557842_at	---	---
1557843_at	---	---
1557845_at	---	---
1557848_at	---	---
1557849_at	---	---
1557850_at	LOC285954	285954
1557852_at	---	---
1557856_at	---	---
1557857_a_at	---	---
1557861_at	---	---
1557862_at	LOC654841	654841
1557863_at	LOC100129266	100129266
1557864_x_at	LOC100129266	100129266
1557865_at	---	---
1557866_at	C9orf117	286207
1557867_s_at	C9orf117	286207
1557869_at	---	---
1557871_at	LOC253573	253573
1557873_at	---	---
1557874_at	---	---
1557875_at	---	---
1557876_at	LOC340094	340094
1557877_s_at	LOC340094	340094
1557878_at	---	---
1557879_at	LOC100129175	100129175
1557880_at	PCDH11X /// PCDH11Y	27328 /// 83259
1557881_at	C10orf44	414201
1557882_at	---	---
1557883_a_at	---	---
1557885_at	---	---
1557886_at	CCDC46	201134
1557888_at	ZNF787	126208
1557889_at	---	---
1557890_at	LOC729178	729178
1557891_s_at	LOC729178	729178
1557892_at	LOC100144597	100144597
1557893_a_at	LOC100144597	100144597
1557895_at	FLJ35934	400579
1557896_at	---	---
1557897_at	---	---
1557898_at	---	---
1557900_at	SIM2	6493
1557905_s_at	CD44	960
1557906_at	MUC12	10071
1557907_x_at	MUC12	10071
1557908_at	---	---
1557910_at	HSP90AB1	3326
1557914_s_at	---	---
1557915_s_at	GSTO1	9446
1557918_s_at	SLC16A1	6566
1557919_a_at	LOC648232	648232
1557921_s_at	---	---
1557924_s_at	ALPL	249
1557938_s_at	PTRF	284119
1557943_at	CNP	1267
1557944_s_at	CTNND1	1500
1557945_at	TCTE3	6991
1557948_at	PHLDB3	653583
1557950_at	SDCCAG1	9147
1557953_at	ZKSCAN1	7586
1557954_at	CXorf15	55787
1557961_s_at	LOC100127983	100127983
1557963_at	CDC42BPB	9578
1557964_at	EIF4G2	1982
1557965_at	MTERFD2	130916
1557966_x_at	MTERFD2	130916
1557970_s_at	RPS6KA2	6196
1557981_at	RPS9	6203
1557984_s_at	RPAP3	79657
1557985_s_at	CEP78	84131
1557986_s_at	SMCR8	140775
1557987_at	LOC641298	641298
1557991_at	METTL6	131965
1557993_at	---	---
1557994_at	TTN	7273
1557996_at	LOC100132832 /// PMS2L1 /// PMS2L2	100132832 /// 5379 /// 5380
1557998_at	NAALADL2	254827
1558000_at	ARID5B	84159
1558001_s_at	ARID5B	84159
1558002_at	STRAP	11171
1558007_s_at	---	---
1558009_at	SLC1A2	6506
1558010_s_at	SLC1A2	6506
1558011_at	---	---
1558014_s_at	FAR1	84188
1558015_s_at	ACTR2	10097
1558017_s_at	---	---
1558019_at	---	---
1558020_at	ERGIC3	51614
1558021_at	RABEPK	10244
1558027_s_at	PRKAB2	5565
1558028_x_at	---	---
1558034_s_at	CP	1356
1558041_a_at	EXOC3L /// KIAA0895L /// LOC100130525 /// LOC100134333	100130525 /// 100134333 /// 283849 /// 653319
1558044_s_at	EXOSC6	118460
1558045_a_at	LOC441528	441528
1558046_x_at	LOC441528	441528
1558048_x_at	---	---
1558050_at	EIF2B5	8893
1558052_at	TMED4	222068
1558053_s_at	TMED4	222068
1558062_at	FBXO10	26267
1558066_s_at	TBC1D16	125058
1558075_at	LOC339047	339047
1558076_at	ANKRD32	84250
1558077_s_at	MDH1B	130752
1558078_at	---	---
1558080_s_at	LOC144871	144871
1558081_at	SNORA65	26783
1558082_at	C9orf93	203238
1558088_a_at	UBE2I	7329
1558093_s_at	MATR3	9782
1558094_s_at	C3orf19	51244
1558097_at	C22orf30	253143
1558101_at	LOC100190890	100190890
1558102_at	---	---
1558103_a_at	---	---
1558105_a_at	---	---
1558107_at	LOC283788	283788
1558109_x_at	LOC283788	283788
1558111_at	MBNL1	4154
1558113_at	FAM78B	149297
1558115_at	RECK	8434
1558116_x_at	RECK	8434
1558117_s_at	USP31	57478
1558118_at	DGCR5	26220
1558119_at	TSPAN17	26262
1558120_at	DDX3X	1654
1558121_at	---	---
1558122_s_at	---	---
1558123_at	FLJ35390	255031
1558124_at	NUDCD2	134492
1558128_at	LOC730202	730202
1558135_at	TAF11	6882
1558136_s_at	TAF11	6882
1558139_at	FLJ39632	642477
1558140_at	PLXNA1	5361
1558142_at	TNRC6B	23112
1558143_a_at	BCL2L11	10018
1558144_at	MEG3	55384
1558147_a_at	FLJ90757	440465
1558148_x_at	FLJ90757	440465
1558152_at	LOC100131262	100131262
1558154_at	---	---
1558160_at	C9orf93	203238
1558163_at	PEX13	5194
1558164_s_at	PEX13	5194
1558166_at	MGC16275	85001
1558167_a_at	MGC16275	85001
1558168_at	C3orf47	339942
1558170_at	---	---
1558173_a_at	LUZP1	7798
1558174_at	FAM43A	131583
1558176_at	IGL@ /// IGLC2 /// IGLV2-14 /// IGLV7-43 /// IGLV7-46	28775 /// 28776 /// 28815 /// 3535 /// 3538
1558177_at	C14orf83	161145
1558179_at	ATP5J2	9551
1558181_at	---	---
1558183_at	ZNF17	7565
1558184_s_at	ZNF17	7565
1558185_at	CLLU1	574028
1558186_s_at	CLLU1	574028
1558189_a_at	LOC284570	284570
1558193_at	---	---
1558195_at	LOC283404	283404
1558199_at	FN1	2335
1558201_s_at	SLC4A1AP	22950
1558202_at	LOC145783	145783
1558208_at	---	---
1558210_at	SRC	6714
1558211_s_at	SRC	6714
1558212_at	FLJ35024	401491
1558214_s_at	CTNNA1	1495
1558215_s_at	UBTF	7343
1558216_at	MGC10981	84740
1558217_at	SLFN13	146857
1558220_at	MUC20	200958
1558225_at	---	---
1558226_a_at	---	---
1558230_at	SF3B2	10992
1558233_s_at	ATF1	466
1558234_at	FLJ36644	400617
1558236_at	---	---
1558237_x_at	---	---
1558238_at	LOC27320 /// TNRC18	27320 /// 84629
1558247_s_at	NTN5	126147
1558248_at	GOLM1	51280
1558249_s_at	STX16	8675
1558250_s_at	---	---
1558251_a_at	ZNF587	84914
1558253_x_at	ZNF587	84914
1558254_s_at	SRPK2	6733
1558256_at	LOC148189	148189
1558262_at	---	---
1558273_a_at	---	---
1558275_at	---	---
1558277_at	ZNF740	283337
1558279_a_at	KDSR	2531
1558280_s_at	ARHGAP29	9411
1558281_a_at	TMEM184A	202915
1558289_at	RFT1	91869
1558290_a_at	PVT1	5820
1558292_s_at	PIGW	284098
1558293_at	KIAA1107	23285
1558295_a_at	PPFIA2	8499
1558299_at	---	---
1558300_at	EFCAB5	374786
1558301_a_at	EFCAB5	374786
1558304_s_at	TSEN54	283989
1558305_at	GIGYF2	26058
1558306_at	THADA	63892
1558308_at	FLJ33297	399983
1558310_s_at	hCG_2039148	100132356
1558315_s_at	HOOK3	84376
1558320_at	---	---
1558322_a_at	PAQR9	344838
1558323_at	TMEM72	643236
1558324_a_at	TMEM72	643236
1558327_at	ZDHHC18	84243
1558329_at	NFKBIL2	4796
1558330_x_at	NFKBIL2	4796
1558331_at	SIRT2	22933
1558333_at	C22orf15	150248
1558334_a_at	C22orf15	150248
1558336_at	LOC100130268	100130268
1558337_at	---	---
1558338_at	SEMA6A	57556
1558340_at	DIXDC1	85458
1558342_x_at	DIXDC1	85458
1558343_at	---	---
1558345_a_at	LOC439911	439911
1558346_at	COX17	10063
1558348_at	---	---
1558354_s_at	---	---
1558356_at	UACA	55075
1558365_at	---	---
1558368_s_at	C1orf187	374946
1558369_at	MPHOSPH9	10198
1558371_a_at	---	---
1558372_at	---	---
1558373_s_at	---	---
1558375_at	LRRC38	126755
1558378_a_at	AHNAK2	113146
1558381_a_at	---	---
1558383_at	---	---
1558385_at	---	---
1558387_at	---	---
1558388_a_at	---	---
1558390_at	ZNF599	148103
1558391_s_at	ZNF599	148103
1558392_at	SYNE2	23224
1558393_at	KRT7	3855
1558394_s_at	KRT7	3855
1558397_at	---	---
1558398_at	ANKRD24	170961
1558400_x_at	ANKRD24	170961
1558401_at	---	---
1558402_at	---	---
1558404_at	LOC644242	644242
1558406_a_at	---	---
1558407_at	PLEKHG2	64857
1558409_at	---	---
1558410_s_at	---	---
1558411_at	C3orf50	93556
1558412_at	LOC113230	113230
1558414_at	C9orf4	23732
1558418_at	---	---
1558420_at	C14orf180	400258
1558421_a_at	C14orf180	400258
1558423_at	LOC349114	349114
1558425_x_at	LOC388312 /// LOC728417 /// LOC729737 /// LOC730235	388312 /// 728417 /// 729737 /// 730235
1558426_x_at	ORAI2	80228
1558428_at	ALS2CR11	151254
1558430_at	---	---
1558431_at	FLJ36208	283948
1558436_a_at	---	---
1558437_at	IGHE	3497
1558438_a_at	IGHG1	3500
1558440_at	LOC100128687	100128687
1558444_at	---	---
1558445_at	---	---
1558447_at	LOC100128439	100128439
1558448_a_at	LOC100128439	100128439
1558449_at	---	---
1558450_at	A2M	2
1558451_at	LOC285500	285500
1558452_at	TMEM144	55314
1558458_at	LOC401320	401320
1558459_s_at	LOC401320	401320
1558460_at	ABCC5	10057
1558463_s_at	LOC650392	650392
1558466_at	---	---
1558467_a_at	---	---
1558469_at	LPP	4026
1558470_at	VWA3B	200403
1558473_at	---	---
1558474_at	---	---
1558475_at	---	---
1558476_at	BEND5	79656
1558477_at	LOC100131496	100131496
1558480_at	---	---
1558481_s_at	---	---
1558483_at	LRRC27	80313
1558484_s_at	LRRC27	80313
1558486_at	ZNF493	284443
1558487_a_at	TMED4	222068
1558489_at	---	---
1558493_at	RP11-218C14.6	164380
1558494_at	---	---
1558496_at	---	---
1558497_a_at	---	---
1558501_at	DNM3	26052
1558502_s_at	DNM3	26052
1558504_at	---	---
1558507_at	C1orf53	388722
1558508_a_at	C1orf53	388722
1558511_s_at	FAM62B	57488
1558512_at	---	---
1558515_at	---	---
1558517_s_at	LRRC8C	84230
1558518_at	MAP3K7IP3	257397
1558519_at	C2orf67 /// RPE	151050 /// 6120
1558522_at	---	---
1558523_at	FAM184A	79632
1558525_at	LOC283901	283901
1558527_at	LOC100132707	100132707
1558529_s_at	---	---
1558530_at	LRTM2	654429
1558532_at	TPM1	7168
1558533_at	KRBA2	124751
1558534_at	LOC440354 /// LOC641298	440354 /// 641298
1558537_x_at	ZNF844	284391
1558540_s_at	SLC2A11	66035
1558541_at	C8orf79	57604
1558544_at	LOC100128003	100128003
1558546_at	DNASE1	1773
1558549_s_at	VNN1	8876
1558552_s_at	C3orf55	152078
1558553_at	---	---
1558556_at	CAMK1	8536
1558557_at	C16orf62	57020
1558560_s_at	BLZF1	8548
1558561_at	HM13	81502
1558565_at	AKNA	80709
1558568_a_at	---	---
1558569_at	UNQ6228	100131541
1558570_at	LOC145783	145783
1558571_at	ZMYND8	23613
1558573_at	MCTS1	28985
1558574_at	---	---
1558577_at	LOC148709	148709
1558578_a_at	SLC13A4	26266
1558579_at	FLJ37786	642691
1558581_at	LOC647310	647310
1558584_at	UBL4B	164153
1558586_at	ZNF33B	7582
1558587_at	---	---
1558588_at	---	---
1558589_at	C21orf15	54094
1558590_at	LOC731602 /// METT11D1	64745 /// 731602
1558592_at	---	---
1558594_at	C14orf176	643382
1558595_at	---	---
1558599_at	---	---
1558600_a_at	---	---
1558601_at	LOC285194	285194
1558602_a_at	LOC285194	285194
1558603_at	PLGLB1 /// PLGLB2	5342 /// 5343
1558604_a_at	---	---
1558605_at	---	---
1558606_s_at	---	---
1558607_at	PAPPA	5069
1558608_a_at	PAPPA	5069
1558611_at	C17orf69	147081
1558612_a_at	ATP1A4	480
1558613_at	---	---
1558619_at	SNORA43	677824
1558620_at	ZNF621	285268
1558621_at	CABLES1	91768
1558622_a_at	ZNF548	147694
1558623_at	LOC729121	729121
1558624_at	---	---
1558626_at	---	---
1558628_at	C18orf22	79863
1558630_at	---	---
1558631_at	PPARA	5465
1558636_s_at	ADAMTS5	11096
1558640_a_at	LOC100132788	100132788
1558641_at	LOC202051	202051
1558643_s_at	EDIL3	10085
1558645_at	MIB1	57534
1558647_at	SH3D19	152503
1558648_at	C15orf57	90416
1558649_at	LOC145757	145757
1558651_at	---	---
1558652_at	KIAA1310	55683
1558653_at	LOC339751	339751
1558654_at	PPM1H	57460
1558658_at	ZNF391	346157
1558660_at	LOC728544	728544
1558661_at	---	---
1558662_s_at	BANK1	55024
1558666_at	---	---
1558667_at	SPATA22	84690
1558668_s_at	SPATA22	84690
1558670_at	---	---
1558672_at	---	---
1558673_s_at	ZNF77	58492
1558675_s_at	SDCCAG1	9147
1558678_s_at	MALAT1	378938
1558679_at	C20orf112 /// LOC284804	140688 /// 284804
1558680_s_at	PDE1A	5136
1558682_at	HMGA2	8091
1558683_a_at	HMGA2	8091
1558685_a_at	LOC158960	158960
1558686_at	---	---
1558687_a_at	---	---
1558688_at	LOC441461	441461
1558689_a_at	LOC441461	441461
1558691_a_at	DOCK4	9732
1558692_at	C1orf85	112770
1558693_s_at	C1orf85	112770
1558695_at	---	---
1558697_a_at	KIAA0430	9665
1558698_at	ZNF264	9422
1558699_a_at	HERPUD2	64224
1558700_s_at	ZNF260	339324
1558702_at	TEX10	54881
1558703_at	SLC46A1	113235
1558705_at	ATOH8	84913
1558706_a_at	ATOH8	84913
1558708_at	NRXN1	9378
1558710_at	---	---
1558711_at	FAM13A1OS	285512
1558712_at	TMEM134	80194
1558714_at	---	---
1558719_s_at	---	---
1558720_at	---	---
1558722_at	LOC441383 /// ZNF252	286101 /// 441383
1558723_at	LOC284014	284014
1558724_at	LOC645478	645478
1558725_at	FLJ37078	222183
1558727_at	SERP2	387923
1558728_at	LOC100128862	100128862
1558732_at	MAP4K4	9448
1558733_at	ZBTB38	253461
1558738_at	NOL3	8996
1558739_at	---	---
1558740_s_at	---	---
1558742_at	---	---
1558743_at	ZNF620	253639
1558745_at	SNX29	92017
1558747_at	SMCHD1	23347
1558748_at	---	---
1558750_a_at	---	---
1558754_at	ZNF763	284390
1558755_x_at	ZNF763	284390
1558756_at	C2CD3	26005
1558757_at	---	---
1558758_s_at	---	---
1558759_s_at	CLASP2	23122
1558760_at	---	---
1558761_a_at	FAM120AOS	158293
1558762_a_at	ZNF789	285989
1558764_at	---	---
1558765_a_at	---	---
1558766_at	---	---
1558768_at	DNAH1	25981
1558769_s_at	DNAH1	25981
1558770_a_at	PIK3R6	146850
1558773_s_at	RANBP10	57610
1558775_s_at	NSMAF	8439
1558777_at	MKL2	57496
1558778_s_at	MKL2	57496
1558779_at	H2AFY	9555
1558780_a_at	H2AFY	9555
1558782_a_at	LOC100130557	100130557
1558783_at	---	---
1558784_at	---	---
1558785_a_at	RGS5	8490
1558786_at	---	---
1558787_a_at	---	---
1558790_s_at	C8orf77	286103
1558791_at	LOC286467	286467
1558792_x_at	AP2A1	160
1558793_at	---	---
1558794_at	LOC728190	728190
1558795_at	LOC728052	728052
1558796_a_at	LOC728052	728052
1558797_at	---	---
1558801_at	---	---
1558802_at	---	---
1558803_at	---	---
1558804_at	---	---
1558806_at	---	---
1558807_at	ATAD2B	54454
1558809_s_at	LOC284408	284408
1558813_at	TMED5	50999
1558814_s_at	TMED5	50999
1558815_at	SORBS2	8470
1558816_at	ZNF664	144348
1558819_at	LOC100131819	100131819
1558820_a_at	C18orf34	374864
1558821_s_at	---	---
1558822_at	---	---
1558825_s_at	NBPF3	84224
1558826_at	ZNF831	128611
1558827_a_at	ZNF831	128611
1558828_s_at	LOC728264	728264
1558830_at	---	---
1558831_x_at	---	---
1558832_at	FLJ32224	440584
1558834_s_at	C1orf62	254268
1558836_at	---	---
1558837_a_at	---	---
1558839_at	MAPKBP1	23005
1558841_at	SDCCAG10	10283
1558842_at	---	---
1558844_at	LOC387790	387790
1558845_at	---	---
1558846_at	PNLIPRP3	119548
1558847_at	---	---
1558848_at	NUDT22	84304
1558849_at	LOC284276	284276
1558850_s_at	LOC284276	284276
1558852_at	---	---
1558854_a_at	---	---
1558855_at	FARP2	9855
1558856_at	DMRTA2	63950
1558857_at	---	---
1558858_at	---	---
1558859_at	LOC222159	222159
1558862_at	NBPF5 /// NBPF6	284610 /// 653149
1558867_at	DSE	29940
1558868_a_at	DSE	29940
1558869_at	---	---
1558871_at	---	---
1558874_a_at	---	---
1558875_at	SREBF1	6720
1558876_at	---	---
1558877_at	---	---
1558881_at	LOC145820	145820
1558882_at	LOC401233	401233
1558885_at	---	---
1558887_at	ZNF321	399669
1558888_x_at	ZNF321	399669
1558889_at	---	---
1558890_at	---	---
1558893_a_at	CCDC67	159989
1558894_a_at	CCDC67	159989
1558896_at	C1orf69	200205
1558897_at	PLK5P	126520
1558899_s_at	FLJ35946	503569
1558900_at	---	---
1558903_at	LOC284260	284260
1558905_at	---	---
1558906_a_at	---	---
1558914_at	FAM152A	51029
1558915_a_at	PEX14	5195
1558919_a_at	---	---
1558920_at	LOC100128590	100128590
1558922_at	---	---
1558924_s_at	CLIP1	6249
1558930_at	LOC728192	728192
1558931_at	LRRC16A	55604
1558934_a_at	---	---
1558937_s_at	---	---
1558938_at	---	---
1558941_at	ZNF704	619279
1558942_at	ZNF765	91661
1558943_x_at	ZNF765	91661
1558944_at	CACNA1A	773
1558945_s_at	CACNA1A	773
1558947_at	---	---
1558948_a_at	---	---
1558949_at	LOC27320 /// TNRC18	27320 /// 84629
1558950_at	---	---
1558953_s_at	CEP164	22897
1558954_at	SNORA78	677844
1558956_s_at	IFT80	57560
1558957_s_at	---	---
1558959_at	FAM126B	285172
1558960_a_at	MFGE8	4240
1558963_at	---	---
1558964_at	FAT3	120114
1558965_at	PHF21A	51317
1558967_s_at	TRIM26	7726
1558968_at	---	---
1558969_a_at	RPL32P3	132241
1558971_at	C6orf190	387357
1558972_s_at	C6orf190	387357
1558975_at	FAM100A	124402
1558976_x_at	FAM100A	124402
1558977_at	---	---
1558982_at	LOC375010	375010
1558983_at	LRRC41	10489
1558984_at	MAP3K11	4296
1558987_at	FLJ40473	285226
1558990_at	C18orf21	83608
1558995_at	ZNF547	284306
1558996_at	FOXP1	27086
1558999_x_at	LOC283922 /// PDPR	283922 /// 55066
1559000_at	C10orf108	414235
1559002_at	LOC340544	340544
1559003_a_at	LOC126661	126661
1559005_s_at	CNTLN	54875
1559006_at	---	---
1559007_s_at	---	---
1559009_at	---	---
1559011_at	FLJ13773	246318
1559017_at	---	---
1559018_at	PTPRE	5791
1559020_a_at	---	---
