REPORTER ID 	miRNA ID
A_25_P00010019	hsa-miR-329
A_25_P00015006	hsa-miR-1228-5p
A_25_P00015007	hsa-miR-1228-5p
A_25_P00015008	hsa-miR-1228-5p
A_25_P00015031	hsa-miR-1264
A_25_P00015032	hsa-miR-1264
A_25_P00015033	hsa-miR-1224-3p
A_25_P00015034	hsa-miR-320b
A_25_P00015035	hsa-miR-320b
A_25_P00015036	hsa-miR-320c
A_25_P00015037	hsa-miR-320c
A_25_P00015038	hsa-miR-1296
A_25_P00015039	hsa-miR-1296
A_25_P00015040	hsa-miR-1323
A_25_P00015041	hsa-miR-1323
A_25_P00015042	hsa-miR-1271-5p
A_25_P00015043	hsa-miR-1271-5p
A_25_P00015044	hsa-miR-1301
A_25_P00015045	hsa-miR-1301
A_25_P00015046	hsa-miR-1185-5p
A_25_P00015047	hsa-miR-1185-5p
A_25_P00015048	hsa-miR-1283
A_25_P00015049	hsa-miR-1283
A_25_P00015050	hsa-miR-1283
A_25_P00015051	hsa-miR-1298
A_25_P00015052	hsa-miR-1298
A_25_P00015053	hsa-miR-1178-3p
A_25_P00015054	hsa-miR-1178-3p
A_25_P00015055	hsa-miR-1179
A_25_P00015056	hsa-miR-1179
A_25_P00015057	hsa-miR-1180
A_25_P00015058	hsa-miR-1180
A_25_P00015059	hsa-miR-1181
A_25_P00015060	hsa-miR-1181
A_25_P00015061	hsa-miR-1182
A_25_P00015062	hsa-miR-1182
A_25_P00015063	hsa-miR-1183
A_25_P00015064	hsa-miR-1183
A_25_P00015065	hsa-miR-1184
A_25_P00015066	hsa-miR-1184
A_25_P00015067	hsa-miR-1226-3p
A_25_P00015068	hsa-miR-1227-3p
A_25_P00015069	hsa-miR-1236-3p
A_25_P00015070	hsa-miR-1238-3p
A_25_P00015071	hsa-miR-1200
A_25_P00015072	hsa-miR-1200
A_25_P00015075	hsa-miR-1202
A_25_P00015076	hsa-miR-1202
A_25_P00015077	hsa-miR-1203
A_25_P00015078	hsa-miR-1203
A_25_P00015079	hsa-miR-663b
A_25_P00015080	hsa-miR-663b
A_25_P00015081	hsa-miR-1204
A_25_P00015082	hsa-miR-1204
A_25_P00015083	hsa-miR-1205
A_25_P00015084	hsa-miR-1205
A_25_P00015085	hsa-miR-1206
A_25_P00015086	hsa-miR-1206
A_25_P00015087	hsa-miR-1207-5p
A_25_P00015088	hsa-miR-1207-5p
A_25_P00015089	hsa-miR-1207-3p
A_25_P00015090	hsa-miR-1207-3p
A_25_P00015091	hsa-miR-1208
A_25_P00015092	hsa-miR-1208
A_25_P00015093	hsa-miR-548e
A_25_P00015094	hsa-miR-548e
A_25_P00015095	hsa-miR-548j
A_25_P00015096	hsa-miR-548j
A_25_P00015097	hsa-miR-548j
A_25_P00015098	hsa-miR-1285-3p
A_25_P00015099	hsa-miR-1285-3p
A_25_P00015100	hsa-miR-1286
A_25_P00015101	hsa-miR-1286
A_25_P00015102	hsa-miR-1287
A_25_P00015103	hsa-miR-1287
A_25_P00015104	hsa-miR-1289
A_25_P00015105	hsa-miR-1289
A_25_P00015106	hsa-miR-1290
A_25_P00015107	hsa-miR-1290
A_25_P00015108	hsa-miR-1291
A_25_P00015109	hsa-miR-1291
A_25_P00015110	hsa-miR-548k
A_25_P00015111	hsa-miR-548k
A_25_P00015112	hsa-miR-1293
A_25_P00015113	hsa-miR-1293
A_25_P00015114	hsa-miR-1294
A_25_P00015115	hsa-miR-1294
A_25_P00015116	hsa-miR-1295a
A_25_P00015117	hsa-miR-1295a
A_25_P00015118	hsa-miR-1297
A_25_P00015119	hsa-miR-1297
A_25_P00015120	hsa-miR-1297
A_25_P00015121	hsa-miR-1299
A_25_P00015122	hsa-miR-1299
A_25_P00015125	hsa-miR-548l
A_25_P00015126	hsa-miR-548l
A_25_P00015127	hsa-miR-1302
A_25_P00015128	hsa-miR-1302
A_25_P00015129	hsa-miR-1303
A_25_P00015130	hsa-miR-1303
A_25_P00015131	hsa-miR-1304-5p
A_25_P00015132	hsa-miR-1304-5p
A_25_P00015133	hsa-miR-1305
A_25_P00015134	hsa-miR-1305
A_25_P00015135	hsa-miR-1243
A_25_P00015136	hsa-miR-1243
A_25_P00015137	hsa-miR-548f
A_25_P00015138	hsa-miR-1244
A_25_P00015139	hsa-miR-1244
A_25_P00015140	hsa-miR-1245a
A_25_P00015141	hsa-miR-1245a
A_25_P00015142	hsa-miR-1246
A_25_P00015143	hsa-miR-1246
A_25_P00015144	hsa-miR-1247-5p
A_25_P00015145	hsa-miR-1247-5p
A_25_P00015146	hsa-miR-1248
A_25_P00015147	hsa-miR-1248
A_25_P00015148	hsa-miR-1249
A_25_P00015149	hsa-miR-1249
A_25_P00015150	hsa-miR-1250
A_25_P00015151	hsa-miR-1250
A_25_P00015152	hsa-miR-1251
A_25_P00015153	hsa-miR-1251
A_25_P00015154	hsa-miR-1253
A_25_P00015155	hsa-miR-1253
A_25_P00015156	hsa-miR-1253
A_25_P00015157	hsa-miR-1254
A_25_P00015158	hsa-miR-1254
A_25_P00015159	hsa-miR-1255a
A_25_P00015160	hsa-miR-1255a
A_25_P00015161	hsa-miR-1255a
A_25_P00015162	hsa-miR-1256
A_25_P00015163	hsa-miR-1256
A_25_P00015164	hsa-miR-1257
A_25_P00015165	hsa-miR-1257
A_25_P00015166	hsa-miR-1258
A_25_P00015167	hsa-miR-1258
A_25_P00015172	hsa-miR-1260a
A_25_P00015173	hsa-miR-1260a
A_25_P00015174	hsa-miR-548g-3p
A_25_P00015175	hsa-miR-548g-3p
A_25_P00015176	hsa-miR-1261
A_25_P00015177	hsa-miR-1261
A_25_P00015178	hsa-miR-1262
A_25_P00015179	hsa-miR-1262
A_25_P00015180	hsa-miR-1263
A_25_P00015181	hsa-miR-1263
A_25_P00015182	hsa-miR-548n
A_25_P00015183	hsa-miR-548n
A_25_P00015184	hsa-miR-548m
A_25_P00015185	hsa-miR-548m
A_25_P00015186	hsa-miR-1265
A_25_P00015187	hsa-miR-1265
A_25_P00015188	hsa-miR-548av-3p
A_25_P00015189	hsa-miR-548av-3p
A_25_P00015190	hsa-miR-1266
A_25_P00015191	hsa-miR-1266
A_25_P00015192	hsa-miR-1267
A_25_P00015193	hsa-miR-1267
A_25_P00015194	hsa-miR-1268a
A_25_P00015195	hsa-miR-1268a
A_25_P00015196	hsa-miR-1269a
A_25_P00015197	hsa-miR-1269a
A_25_P00015198	hsa-miR-1270
A_25_P00015199	hsa-miR-1270
A_25_P00015200	hsa-miR-1272
A_25_P00015201	hsa-miR-1272
A_25_P00015202	hsa-miR-1273a
A_25_P00015203	hsa-miR-1273a
A_25_P00015206	hsa-miR-548h-5p
A_25_P00015207	hsa-miR-548h-5p
A_25_P00015208	hsa-miR-548h-5p
A_25_P00015209	hsa-miR-1275
A_25_P00015210	hsa-miR-1275
A_25_P00015211	hsa-miR-1276
A_25_P00015212	hsa-miR-1276
A_25_P00015213	hsa-miR-302e
A_25_P00015214	hsa-miR-302e
A_25_P00015215	hsa-miR-302e
A_25_P00015216	hsa-miR-302f
A_25_P00015217	hsa-miR-302f
A_25_P00015218	hsa-miR-302f
A_25_P00015219	hsa-miR-302f
A_25_P00015220	hsa-miR-1277-3p
A_25_P00015221	hsa-miR-548p
A_25_P00015222	hsa-miR-548p
A_25_P00015223	hsa-miR-548i
A_25_P00015224	hsa-miR-548i
A_25_P00015225	hsa-miR-548i
A_25_P00015226	hsa-miR-1278
A_25_P00015227	hsa-miR-1278
A_25_P00015228	hsa-miR-1279
A_25_P00015229	hsa-miR-1279
A_25_P00015232	hsa-miR-1281
A_25_P00015233	hsa-miR-1281
A_25_P00015234	hsa-miR-1282
A_25_P00015235	hsa-miR-1282
A_25_P00015236	hsa-miR-1284
A_25_P00015237	hsa-miR-1284
A_25_P00015238	hsa-miR-1284
A_25_P00015239	hsa-miR-1288
A_25_P00015240	hsa-miR-1288
A_25_P00015241	hsa-miR-1292-5p
A_25_P00015242	hsa-miR-1292-5p
A_25_P00015243	hsa-miR-1252
A_25_P00015244	hsa-miR-1252
A_25_P00015245	hsa-miR-1255b-5p
A_25_P00015246	hsa-miR-1255b-5p
A_25_P00015251	hsa-miR-664a-3p
A_25_P00015252	hsa-miR-664a-3p
A_25_P00015253	hsa-miR-1306-3p
A_25_P00015254	hsa-miR-1306-3p
A_25_P00015255	hsa-miR-1307-3p
A_25_P00015256	hsa-miR-1307-3p
A_25_P00015257	hsa-miR-513b
A_25_P00015258	hsa-miR-513c-5p
A_25_P00015259	hsa-miR-1321
A_25_P00015260	hsa-miR-1321
A_25_P00015261	hsa-miR-1322
A_25_P00015262	hsa-miR-1322
A_25_P00015263	hsa-miR-1322
A_25_P00015266	hsa-miR-1197
A_25_P00015267	hsa-miR-1197
A_25_P00015268	hsa-miR-1324
A_25_P00015269	hsa-miR-1324
A_25_P00015270	hsa-miR-320d
A_25_P00015271	hsa-miR-320d
A_25_P00015272	hsa-miR-1825
A_25_P00015273	hsa-miR-1825
A_25_P00015276	hsa-miR-1827
A_25_P00015277	hsa-miR-1827
A_25_P00015278	hsa-miR-664a-5p
A_25_P00015279	hsa-miR-664a-5p
A_25_P00015285	hsa-miR-1537
A_25_P00015286	hsa-miR-1471
A_25_P00015287	hsa-miR-1471
A_25_P00015288	hsa-miR-103b
A_25_P00015290	hsa-miR-1538
A_25_P00015291	hsa-miR-1538
A_25_P00015292	hsa-miR-1910
A_25_P00015293	hsa-miR-1910
A_25_P00015294	hsa-miR-1914-5p
A_25_P00015295	hsa-miR-1914-5p
A_25_P00015296	hsa-miR-1468
A_25_P00015297	hsa-miR-1468
A_25_P00015298	hsa-miR-1909-5p
A_25_P00015299	hsa-miR-1909-5p
A_25_P00015300	hsa-miR-1911-5p
A_25_P00015301	hsa-miR-1911-5p
A_25_P00015302	hsa-miR-1915-3p
A_25_P00015303	hsa-miR-1915-3p
A_25_P00015304	hsa-miR-1914-3p
A_25_P00015305	hsa-miR-1914-3p
A_25_P00015306	hsa-miR-1470
A_25_P00015307	hsa-miR-1470
A_25_P00015308	hsa-miR-1909-3p
A_25_P00015309	hsa-miR-1909-3p
A_25_P00015310	hsa-miR-1908
A_25_P00015311	hsa-miR-1908
A_25_P00015313	hsa-miR-518f-5p
A_25_P00015315	hsa-miR-1911-3p
A_25_P00015316	hsa-miR-1469
A_25_P00015317	hsa-miR-1469
A_25_P00015318	hsa-miR-1915-5p
A_25_P00015319	hsa-miR-1915-5p
A_25_P00015320	hsa-miR-1539
A_25_P00015321	hsa-miR-1539
A_25_P00015322	hsa-miR-675-3p
A_25_P00015324	hsa-miR-1913
A_25_P00015325	hsa-miR-1913
A_25_P00015326	hsa-miR-1912
A_25_P00015327	hsa-miR-1912
A_25_P00015352	hsa-miR-517c-3p
A_25_P00015353	hsa-miR-517c-3p
A_25_P00015355	hsa-miR-1537
A_25_P00015356	hsa-miR-103b
A_25_P00015357	hsa-miR-518f-5p
A_25_P00015358	hsa-miR-1911-3p
A_25_P00015359	hsa-miR-675-3p
A_25_P00015364	hsa-miR-1976
A_25_P00015365	hsa-miR-1976
A_25_P00015366	hsa-miR-365b-5p
A_25_P00015367	hsa-miR-365b-5p
A_25_P00015368	hsa-miR-2052
A_25_P00015369	hsa-miR-2052
A_25_P00015370	hsa-miR-2052
A_25_P00015371	hsa-miR-2052
A_25_P00015374	hsa-miR-449b-3p
A_25_P00015375	hsa-miR-449b-3p
A_25_P00015376	hsa-miR-103a-2-5p
A_25_P00015377	hsa-miR-103a-2-5p
A_25_P00015378	hsa-miR-103a-2-5p
A_25_P00015379	hsa-miR-2110
A_25_P00015380	hsa-miR-2110
A_25_P00015381	hsa-miR-205-3p
A_25_P00015382	hsa-miR-205-3p
A_25_P00015383	hsa-miR-196b-3p
A_25_P00015384	hsa-miR-196b-3p
A_25_P00015385	hsa-let-7e-3p
A_25_P00015386	hsa-let-7e-3p
A_25_P00015387	hsa-miR-2053
A_25_P00015388	hsa-miR-2053
A_25_P00015389	hsa-miR-2113
A_25_P00015390	hsa-miR-2113
A_25_P00015395	hsa-miR-1973
A_25_P00015396	hsa-miR-1973
A_25_P00015399	hsa-miR-1972
A_25_P00015400	hsa-miR-1972
A_25_P00015401	hsa-miR-224-3p
A_25_P00015402	hsa-miR-224-3p
A_25_P00015429	hsa-miR-2114-3p
A_25_P00015430	hsa-miR-2114-3p
A_25_P00015431	hsa-miR-449c-3p
A_25_P00015432	hsa-miR-449c-3p
A_25_P00015433	hsa-miR-449c-3p
A_25_P00015434	hsa-miR-449c-5p
A_25_P00015435	hsa-miR-449c-5p
A_25_P00015436	hsa-miR-449c-5p
A_25_P00015437	hsa-miR-2116-5p
A_25_P00015438	hsa-miR-2116-5p
A_25_P00015439	hsa-miR-764
A_25_P00015440	hsa-miR-764
A_25_P00015441	hsa-miR-670
A_25_P00015442	hsa-miR-670
A_25_P00015443	hsa-miR-2278
A_25_P00015444	hsa-miR-2278
A_25_P00015445	hsa-miR-548q
A_25_P00015446	hsa-miR-548q
A_25_P00015447	hsa-miR-2276
A_25_P00015448	hsa-miR-2276
A_25_P00015449	hsa-miR-718
A_25_P00015450	hsa-miR-718
A_25_P00015451	hsa-miR-2115-3p
A_25_P00015452	hsa-miR-2115-3p
A_25_P00015453	hsa-miR-2117
A_25_P00015454	hsa-miR-2117
A_25_P00015455	hsa-miR-711
A_25_P00015456	hsa-miR-711
A_25_P00015457	hsa-miR-2114-5p
A_25_P00015458	hsa-miR-2114-5p
A_25_P00015459	hsa-miR-2277-3p
A_25_P00015460	hsa-miR-2277-3p
A_25_P00015461	hsa-miR-762
A_25_P00015462	hsa-miR-762
A_25_P00015463	hsa-miR-2116-3p
A_25_P00015464	hsa-miR-2116-3p
A_25_P00015465	hsa-miR-2116-3p
A_25_P00015466	hsa-miR-759
A_25_P00015467	hsa-miR-759
A_25_P00015468	hsa-miR-2115-5p
A_25_P00015469	hsa-miR-2115-5p
A_25_P00015470	hsa-miR-761
A_25_P00015471	hsa-miR-761
A_25_P00015480	hsa-miR-3184-5p
A_25_P00015481	hsa-miR-3184-5p
A_25_P00015482	hsa-miR-548s
A_25_P00015483	hsa-miR-548s
A_25_P00015484	hsa-miR-3129-5p
A_25_P00015485	hsa-miR-3129-5p
A_25_P00015486	hsa-miR-4317
A_25_P00015487	hsa-miR-4317
A_25_P00015488	hsa-miR-4283
A_25_P00015489	hsa-miR-4283
A_25_P00015490	hsa-miR-4275
A_25_P00015491	hsa-miR-4275
A_25_P00015492	hsa-miR-4287
A_25_P00015493	hsa-miR-4287
A_25_P00015494	hsa-miR-3153
A_25_P00015495	hsa-miR-3153
A_25_P00015496	hsa-miR-3139
A_25_P00015497	hsa-miR-3139
A_25_P00015498	hsa-miR-3195
A_25_P00015499	hsa-miR-3195
A_25_P00015500	hsa-miR-3199
A_25_P00015501	hsa-miR-3199
A_25_P00015502	hsa-miR-4308
A_25_P00015503	hsa-miR-4308
A_25_P00015504	hsa-miR-3122
A_25_P00015505	hsa-miR-3122
A_25_P00015506	hsa-miR-323b-3p
A_25_P00015507	hsa-miR-323b-3p
A_25_P00015508	hsa-miR-3148
A_25_P00015509	hsa-miR-3148
A_25_P00015510	hsa-miR-3186-5p
A_25_P00015511	hsa-miR-3186-5p
A_25_P00015512	hsa-miR-4295
A_25_P00015513	hsa-miR-4295
A_25_P00015514	hsa-miR-3131
A_25_P00015515	hsa-miR-3131
A_25_P00015516	hsa-miR-3134
A_25_P00015517	hsa-miR-3134
A_25_P00015518	hsa-miR-4328
A_25_P00015519	hsa-miR-4328
A_25_P00015520	hsa-miR-4264
A_25_P00015521	hsa-miR-4264
A_25_P00015522	hsa-miR-3136-5p
A_25_P00015523	hsa-miR-3136-5p
A_25_P00015524	hsa-miR-4272
A_25_P00015525	hsa-miR-4272
A_25_P00015526	hsa-miR-4272
A_25_P00015527	hsa-miR-4272
A_25_P00015528	hsa-miR-3167
A_25_P00015529	hsa-miR-3167
A_25_P00015530	hsa-miR-3167
A_25_P00015531	hsa-miR-3115
A_25_P00015532	hsa-miR-3115
A_25_P00015533	hsa-miR-3115
A_25_P00015534	hsa-miR-3115
A_25_P00015535	hsa-miR-500b
A_25_P00015536	hsa-miR-500b
A_25_P00015537	hsa-miR-3137
A_25_P00015538	hsa-miR-3137
A_25_P00015539	hsa-miR-4253
A_25_P00015540	hsa-miR-4253
A_25_P00015541	hsa-miR-3151
A_25_P00015542	hsa-miR-3151
A_25_P00015543	hsa-miR-4256
A_25_P00015544	hsa-miR-4256
A_25_P00015545	hsa-miR-3175
A_25_P00015546	hsa-miR-3175
A_25_P00015547	hsa-miR-3177-3p
A_25_P00015548	hsa-miR-3177-3p
A_25_P00015549	hsa-miR-3179
A_25_P00015550	hsa-miR-3179
A_25_P00015551	hsa-miR-3140-3p
A_25_P00015552	hsa-miR-3140-3p
A_25_P00015553	hsa-miR-3138
A_25_P00015554	hsa-miR-3138
A_25_P00015555	hsa-miR-3193
A_25_P00015556	hsa-miR-3193
A_25_P00015557	hsa-miR-1273d
A_25_P00015558	hsa-miR-1273d
A_25_P00015559	hsa-miR-3170
A_25_P00015560	hsa-miR-3170
A_25_P00015561	hsa-miR-3118
A_25_P00015562	hsa-miR-3118
A_25_P00015563	hsa-miR-3157-5p
A_25_P00015564	hsa-miR-3157-5p
A_25_P00015565	hsa-miR-4318
A_25_P00015566	hsa-miR-4318
A_25_P00015567	hsa-miR-4291
A_25_P00015568	hsa-miR-4291
A_25_P00015569	hsa-miR-4320
A_25_P00015570	hsa-miR-4320
A_25_P00015571	hsa-miR-548w
A_25_P00015572	hsa-miR-548w
A_25_P00015573	hsa-miR-3116
A_25_P00015574	hsa-miR-3116
A_25_P00015575	hsa-miR-3155a
A_25_P00015576	hsa-miR-3155a
A_25_P00015577	hsa-miR-3149
A_25_P00015578	hsa-miR-3149
A_25_P00015579	hsa-miR-3161
A_25_P00015580	hsa-miR-3161
A_25_P00015581	hsa-miR-3128
A_25_P00015582	hsa-miR-3128
A_25_P00015583	hsa-miR-4285
A_25_P00015584	hsa-miR-4285
A_25_P00015585	hsa-miR-514b-5p
A_25_P00015586	hsa-miR-514b-5p
A_25_P00015587	hsa-miR-4284
A_25_P00015588	hsa-miR-4284
A_25_P00015589	hsa-miR-1260b
A_25_P00015590	hsa-miR-1260b
A_25_P00015591	hsa-miR-466
A_25_P00015592	hsa-miR-466
A_25_P00015593	hsa-miR-466
A_25_P00015594	hsa-miR-466
A_25_P00015595	hsa-miR-3202
A_25_P00015596	hsa-miR-3202
A_25_P00015597	hsa-miR-3133
A_25_P00015598	hsa-miR-3133
A_25_P00015599	hsa-miR-3201
A_25_P00015600	hsa-miR-548t-5p
A_25_P00015601	hsa-miR-548t-5p
A_25_P00015602	hsa-miR-3186-3p
A_25_P00015603	hsa-miR-3186-3p
A_25_P00015604	hsa-miR-4278
A_25_P00015605	hsa-miR-4278
A_25_P00015606	hsa-miR-3145-3p
A_25_P00015607	hsa-miR-3145-3p
A_25_P00015608	hsa-miR-4311
A_25_P00015609	hsa-miR-4311
A_25_P00015610	hsa-miR-4311
A_25_P00015611	hsa-miR-4297
A_25_P00015612	hsa-miR-4297
A_25_P00015613	hsa-miR-4268
A_25_P00015614	hsa-miR-4268
A_25_P00015615	hsa-miR-4316
A_25_P00015616	hsa-miR-4316
A_25_P00015617	hsa-miR-3135a
A_25_P00015618	hsa-miR-3135a
A_25_P00015619	hsa-miR-3200-3p
A_25_P00015620	hsa-miR-3200-3p
A_25_P00015621	hsa-miR-3194-5p
A_25_P00015622	hsa-miR-3194-5p
A_25_P00015623	hsa-miR-4274
A_25_P00015624	hsa-miR-4274
A_25_P00015625	hsa-miR-4262
A_25_P00015626	hsa-miR-4262
A_25_P00015627	hsa-miR-3150a-3p
A_25_P00015628	hsa-miR-3150a-3p
A_25_P00015629	hsa-miR-2909
A_25_P00015630	hsa-miR-2909
A_25_P00015631	hsa-miR-4292
A_25_P00015632	hsa-miR-4292
A_25_P00015633	hsa-miR-4258
A_25_P00015634	hsa-miR-4258
A_25_P00015635	hsa-miR-378c
A_25_P00015636	hsa-miR-378c
A_25_P00015637	hsa-miR-4327
A_25_P00015638	hsa-miR-4327
A_25_P00015639	hsa-miR-3146
A_25_P00015640	hsa-miR-3146
A_25_P00015641	hsa-miR-4265
A_25_P00015642	hsa-miR-4265
A_25_P00015643	hsa-miR-4271
A_25_P00015644	hsa-miR-4271
A_25_P00015645	hsa-miR-4322
A_25_P00015646	hsa-miR-4322
A_25_P00015647	hsa-miR-4281
A_25_P00015648	hsa-miR-4281
A_25_P00015649	hsa-miR-3188
A_25_P00015650	hsa-miR-3188
A_25_P00015651	hsa-miR-4294
A_25_P00015652	hsa-miR-4294
A_25_P00015653	hsa-miR-3185
A_25_P00015654	hsa-miR-3185
A_25_P00015655	hsa-miR-2861
A_25_P00015656	hsa-miR-2861
A_25_P00015657	hsa-miR-3187-3p
A_25_P00015658	hsa-miR-3187-3p
A_25_P00015659	hsa-miR-3181
A_25_P00015660	hsa-miR-3181
A_25_P00015661	hsa-miR-3176
A_25_P00015662	hsa-miR-3176
A_25_P00015663	hsa-miR-320e
A_25_P00015664	hsa-miR-320e
A_25_P00015665	hsa-miR-3143
A_25_P00015666	hsa-miR-3143
A_25_P00015667	hsa-miR-3143
A_25_P00015668	hsa-miR-3180-5p
A_25_P00015669	hsa-miR-3180-5p
A_25_P00015670	hsa-miR-3178
A_25_P00015671	hsa-miR-3178
A_25_P00015672	hsa-miR-548u
A_25_P00015673	hsa-miR-548u
A_25_P00015674	hsa-miR-4321
A_25_P00015675	hsa-miR-4321
A_25_P00015676	hsa-miR-3164
A_25_P00015677	hsa-miR-3164
A_25_P00015678	hsa-miR-3197
A_25_P00015679	hsa-miR-3197
A_25_P00015680	hsa-miR-3074-3p
A_25_P00015681	hsa-miR-3074-3p
A_25_P00015682	hsa-miR-3189-3p
A_25_P00015683	hsa-miR-3189-3p
A_25_P00015684	hsa-miR-3144-5p
A_25_P00015685	hsa-miR-3144-5p
A_25_P00015686	hsa-miR-3169
A_25_P00015687	hsa-miR-3169
A_25_P00015688	hsa-miR-4257
A_25_P00015689	hsa-miR-4257
A_25_P00015690	hsa-miR-3065-3p
A_25_P00015691	hsa-miR-3065-3p
A_25_P00015692	hsa-miR-3162-5p
A_25_P00015693	hsa-miR-3162-5p
A_25_P00015694	hsa-miR-4302
A_25_P00015695	hsa-miR-4302
A_25_P00015698	hsa-miR-4298
A_25_P00015699	hsa-miR-4298
A_25_P00015700	hsa-miR-3117-3p
A_25_P00015701	hsa-miR-3117-3p
A_25_P00015702	hsa-miR-4273
A_25_P00015703	hsa-miR-4273
A_25_P00015704	hsa-miR-4314
A_25_P00015705	hsa-miR-4314
A_25_P00015706	hsa-miR-4303
A_25_P00015707	hsa-miR-4303
A_25_P00015708	hsa-miR-3191-3p
A_25_P00015709	hsa-miR-3191-3p
A_25_P00015710	hsa-miR-4293
A_25_P00015711	hsa-miR-4293
A_25_P00015712	hsa-miR-3127-5p
A_25_P00015713	hsa-miR-3127-5p
A_25_P00015714	hsa-miR-4305
A_25_P00015715	hsa-miR-4305
A_25_P00015716	hsa-miR-4305
A_25_P00015717	hsa-miR-4279
A_25_P00015718	hsa-miR-4279
A_25_P00015719	hsa-miR-4300
A_25_P00015720	hsa-miR-4300
A_25_P00015721	hsa-miR-1273c
A_25_P00015722	hsa-miR-1273c
A_25_P00015723	hsa-miR-1273c
A_25_P00015724	hsa-miR-3182
A_25_P00015725	hsa-miR-3182
A_25_P00015726	hsa-miR-3124-5p
A_25_P00015727	hsa-miR-3124-5p
A_25_P00015728	hsa-miR-4254
A_25_P00015729	hsa-miR-4254
A_25_P00015730	hsa-miR-3196
A_25_P00015731	hsa-miR-3196
A_25_P00015732	hsa-miR-4290
A_25_P00015733	hsa-miR-4290
A_25_P00015734	hsa-miR-3171
A_25_P00015735	hsa-miR-3171
A_25_P00015736	hsa-miR-3123
A_25_P00015737	hsa-miR-4330
A_25_P00015738	hsa-miR-4330
A_25_P00015739	hsa-miR-4276
A_25_P00015740	hsa-miR-4276
A_25_P00015741	hsa-miR-1193
A_25_P00015742	hsa-miR-1193
A_25_P00015743	hsa-miR-4269
A_25_P00015744	hsa-miR-4269
A_25_P00015745	hsa-miR-3119
A_25_P00015746	hsa-miR-3119
A_25_P00015747	hsa-miR-4270
A_25_P00015748	hsa-miR-4270
A_25_P00015749	hsa-miR-4299
A_25_P00015750	hsa-miR-4299
A_25_P00015751	hsa-miR-4280
A_25_P00015752	hsa-miR-4280
A_25_P00015753	hsa-miR-4280
A_25_P00015754	hsa-miR-4307
A_25_P00015755	hsa-miR-4307
A_25_P00015756	hsa-miR-4288
A_25_P00015757	hsa-miR-4288
A_25_P00015758	hsa-miR-4263
A_25_P00015759	hsa-miR-4263
A_25_P00015760	hsa-miR-4263
A_25_P00015761	hsa-miR-4266
A_25_P00015762	hsa-miR-4266
A_25_P00015763	hsa-miR-3180-3p
A_25_P00015764	hsa-miR-3180-3p
A_25_P00015765	hsa-miR-3174
A_25_P00015766	hsa-miR-3174
A_25_P00015767	hsa-miR-3130-5p
A_25_P00015768	hsa-miR-3130-5p
A_25_P00015769	hsa-miR-4310
A_25_P00015770	hsa-miR-4310
A_25_P00015771	hsa-miR-4313
A_25_P00015772	hsa-miR-4313
A_25_P00015773	hsa-miR-4286
A_25_P00015774	hsa-miR-4286
A_25_P00015775	hsa-miR-4315
A_25_P00015776	hsa-miR-4315
A_25_P00015777	hsa-miR-3158-3p
A_25_P00015778	hsa-miR-3158-3p
A_25_P00015779	hsa-miR-3168
A_25_P00015780	hsa-miR-3168
A_25_P00015781	hsa-miR-4326
A_25_P00015782	hsa-miR-4326
A_25_P00015783	hsa-miR-3163
A_25_P00015784	hsa-miR-3163
A_25_P00015785	hsa-miR-3163
A_25_P00015786	hsa-miR-4267
A_25_P00015787	hsa-miR-4267
A_25_P00015788	hsa-miR-4329
A_25_P00015789	hsa-miR-4329
A_25_P00015790	hsa-miR-3159
A_25_P00015791	hsa-miR-3159
A_25_P00015792	hsa-miR-4319
A_25_P00015793	hsa-miR-4319
A_25_P00015794	hsa-miR-4277
A_25_P00015795	hsa-miR-4277
A_25_P00015796	hsa-miR-3144-3p
A_25_P00015797	hsa-miR-3144-3p
A_25_P00015800	hsa-miR-4306
A_25_P00015801	hsa-miR-4306
A_25_P00015802	hsa-miR-3166
A_25_P00015803	hsa-miR-3166
A_25_P00015804	hsa-miR-4301
A_25_P00015805	hsa-miR-4301
A_25_P00015806	hsa-miR-3147
A_25_P00015807	hsa-miR-3147
A_25_P00015808	hsa-miR-4325
A_25_P00015809	hsa-miR-4325
A_25_P00015810	hsa-miR-514b-3p
A_25_P00015811	hsa-miR-514b-3p
A_25_P00015812	hsa-miR-3065-5p
A_25_P00015813	hsa-miR-3065-5p
A_25_P00015814	hsa-miR-4255
A_25_P00015815	hsa-miR-4255
A_25_P00015816	hsa-miR-3183
A_25_P00015817	hsa-miR-3183
A_25_P00015818	hsa-miR-3141
A_25_P00015819	hsa-miR-3141
A_25_P00015820	hsa-miR-3132
A_25_P00015821	hsa-miR-3132
A_25_P00015822	hsa-miR-4259
A_25_P00015823	hsa-miR-4259
A_25_P00015824	hsa-miR-4282
A_25_P00015825	hsa-miR-4282
A_25_P00015826	hsa-miR-4282
A_25_P00015827	hsa-miR-3198
A_25_P00015828	hsa-miR-3198
A_25_P00015829	hsa-miR-3125
A_25_P00015830	hsa-miR-3125
A_25_P00015831	hsa-miR-3190-3p
A_25_P00015832	hsa-miR-3190-3p
A_25_P00015833	hsa-miR-3142
A_25_P00015834	hsa-miR-3142
A_25_P00015835	hsa-miR-4323
A_25_P00015836	hsa-miR-4323
A_25_P00015837	hsa-miR-3154
A_25_P00015838	hsa-miR-3154
