Reporter ID	miRNA ID
A_25_P00013263	hsa-miR-105*
A_25_P00013102	hsa-miR-943
A_25_P00010220	hsa-miR-449a
A_25_P00012027	hsa-miR-33a
A_25_P00012258	hsa-miR-193a-3p
A_25_P00011682	ebv-miR-BART3*
A_25_P00013051	hsa-miR-923
A_25_P00012779	hsa-miR-593
A_25_P00013810	ebv-miR-BART10*
A_25_P00010386	hsa-miR-146b-5p
A_25_P00010836	hsa-miR-197
A_25_P00010431	hsa-miR-484
A_25_P00012482	hsa-miR-491-5p
A_25_P00011965	hsa-miR-766
A_25_P00011052	hsa-miR-589*
A_25_P00010138	hsa-miR-208a
A_25_P00013000	hsa-miR-887
A_25_P00012822	hsa-miR-629
A_25_P00013469	hsa-miR-200c*
A_25_P00010585	hsa-miR-382
A_25_P00010682	hsa-miR-30d
A_25_P00012230	hsa-miR-134
A_25_P00012071	hsa-miR-139-5p
A_25_P00010198	hsa-miR-410
A_25_P00014820	hsa-miR-23a
A_25_P00013922	hsa-miR-30b
A_25_P00014919	hsa-miR-1225-5p
A_25_P00014923	hsa-miR-1225-3p
A_25_P00012794	hsa-miR-616
A_25_P00014936	hsa-miR-1228
A_25_P00013295	hsa-miR-7-1*
A_25_P00010460	hsa-miR-660
A_25_P00012012	hsa-miR-29a
A_25_P00012419	hsa-miR-423-5p
A_25_P00010264	hsa-miR-608
A_25_P00013673	hsa-miR-744*
A_25_P00013392	hsa-miR-125b-1*
A_25_P00013751	ebv-miR-BART11-5p
A_25_P00011314	hsa-miR-768-5p_v11.0
A_25_P00015001	hsa-miR-877*
A_25_P00013652	hsa-miR-411*
A_25_P00012514	hsa-miR-181d
A_25_P00012115	hsa-miR-217
A_25_P00014984	hsa-miR-518f*
A_25_P00014852	hsa-miR-365
A_25_P00012926	hsa-miR-891b
A_25_P00010633	hsa-miR-571
A_25_P00012734	hsa-miR-576-5p
A_25_P00011980	hsa-let-7d
A_25_P00010617	hsa-miR-137
A_25_P00012078	hsa-miR-7
A_25_P00013486	hsa-miR-30c-1*
A_25_P00011057	hsa-miR-598
A_25_P00011980	hsa-let-7d
A_25_P00011751	hcmv-miR-US33-5p
A_25_P00014841	hsa-miR-128
A_25_P00012799	hsa-miR-548c-5p
A_25_P00012103	hsa-miR-187
A_25_P00013665	hsa-miR-541*
A_25_P00013720	ebv-miR-BART1-3p
A_25_P00011053	hsa-miR-624*
A_25_P00012762	hsa-miR-589
A_25_P00011946	hsa-miR-658
A_25_P00011384	hsa-miR-603
A_25_P00013536	hsa-miR-379*
A_25_P00011458	hsa-miR-566
A_25_P00010604	hsa-miR-411
A_25_P00012640	hsa-miR-501-3p
A_25_P00014926	hsa-miR-1225-3p
A_25_P00013721	ebv-miR-BART1-3p
A_25_P00012376	hsa-miR-151-5p
A_25_P00013598	hsa-miR-497*
A_25_P00012859	hsa-miR-542-5p
A_25_P00010618	hsa-miR-302b
A_25_P00010933	hsa-miR-568
A_25_P00011220	hsa-miR-553
A_25_P00010927	hsa-miR-215
A_25_P00012589	hsa-miR-520d-3p
A_25_P00013348	hsa-miR-222*
A_25_P00011660	ebv-miR-BART3
A_25_P00013438	hsa-miR-138-1*
A_25_P00013674	hsa-miR-744*
A_25_P00012948	hsa-miR-889
A_25_P00012193	hsa-miR-145
A_25_P00010807	hsa-miR-622
A_25_P00011951	hsa-miR-661
A_25_P00013294	hsa-miR-7-1*
A_25_P00013366	hsa-let-7i*
A_25_P00010114	hsa-miR-487b
A_25_P00010090	hsa-miR-487a
A_25_P00012498	hsa-miR-493
A_25_P00012737	hsa-miR-576-3p
A_25_P00014999	hsa-miR-877*
A_25_P00011109	hsa-miR-424
A_25_P00013577	hsa-miR-431*
A_25_P00011862	hcmv-miR-US25-2-5p
A_25_P00013194	hsa-miR-26a-1*
A_25_P00010610	hsa-miR-93
A_25_P00012654	hsa-miR-505
A_25_P00012575	hsa-miR-517a
A_25_P00013391	hsa-miR-124*
A_25_P00012354	hsa-miR-342-5p
A_25_P00012734	hsa-miR-576-5p
A_25_P00010586	hsa-miR-382
A_25_P00010604	hsa-miR-411
A_25_P00012238	hsa-miR-185
A_25_P00012814	hsa-miR-628-5p
A_25_P00013209	hsa-miR-29a*
A_25_P00012362	hsa-miR-337-5p
A_25_P00013557	hsa-miR-335*
A_25_P00013493	hsa-miR-302a*
A_25_P00011004	hsa-miR-103
A_25_P00013777	ebv-miR-BART18-5p
A_25_P00011585	hsa-miR-616*
A_25_P00010577	hsa-miR-151-3p
A_25_P00010815	hsa-miR-30c
A_25_P00011230	hsa-miR-769-3p
A_25_P00010035	hsa-miR-516b
A_25_P00010655	hsa-miR-590-5p
A_25_P00013409	hsa-miR-138-2*
A_25_P00012899	hsa-miR-886-3p
A_25_P00013812	ebv-miR-BART13*
A_25_P00012585	hsa-miR-518a-5p
A_25_P00010382	hsa-miR-127-3p
A_25_P00011009	hsa-miR-518a-3p
A_25_P00014837	hsa-miR-27b
A_25_P00012113	hsa-miR-216a
A_25_P00010385	hsa-miR-383
A_25_P00014532	hsa-miR-192*
A_25_P00013174	hsa-miR-21*
A_25_P00013664	hsa-miR-541*
A_25_P00013670	hsa-miR-708*
A_25_P00014856	hsa-miR-323-3p
A_25_P00012253	hsa-miR-193a-5p
A_25_P00012192	hsa-miR-145
A_25_P00013556	hsa-miR-335*
A_25_P00012472	hsa-miR-488
A_25_P00013426	hsa-miR-145*
A_25_P00010913	hsa-miR-634
A_25_P00010805	hsa-miR-622
A_25_P00010131	hsa-miR-148a
A_25_P00013611	hsa-miR-545*
A_25_P00011410	hsa-miR-766
A_25_P00011083	hsa-miR-431
A_25_P00013216	hsa-miR-32*
A_25_P00014825	hsa-miR-17
A_25_P00014589	hsa-miR-125b-2*
A_25_P00012824	hsa-miR-33b
A_25_P00013193	hsa-miR-25*
A_25_P00013708	ebv-miR-BHRF1-2
A_25_P00014911	hsa-miR-1224-3p
A_25_P00013455	hsa-miR-185*
A_25_P00013782	ebv-miR-BART18-3p
A_25_P00014342	hsa-miR-654-3p
A_25_P00011619	hsa-miR-600
A_25_P00013668	hsa-miR-708*
A_25_P00012472	hsa-miR-488
A_25_P00011698	kshv-miR-K12-9*
A_25_P00010600	hsa-miR-126*
A_25_P00010382	hsa-miR-127-3p
A_25_P00015008	hsa-miR-1228*
A_25_P00011713	kshv-miR-K12-2
A_25_P00011391	hsa-miR-562
A_25_P00012865	hsa-miR-671-3p
A_25_P00012462	hsa-miR-483-3p
A_25_P00011377	hsa-miR-600
A_25_P00013550	hsa-miR-135b*
A_25_P00013298	hsa-miR-7-2*
A_25_P00012070	hsa-miR-139-5p
A_25_P00010717	hsa-miR-524-5p
A_25_P00010700	hsa-miR-199a-5p
A_25_P00011719	ebv-miR-BART7
A_25_P00012204	hsa-miR-191
A_25_P00011892	kshv-miR-K12-9
A_25_P00012258	hsa-miR-193a-3p
A_25_P00012846	hsa-miR-653
A_25_P00010834	hsa-miR-629*
A_25_P00012332	hsa-miR-378
A_25_P00012402	hsa-miR-339-3p
A_25_P00013232	hsa-miR-93*
A_25_P00010275	hsa-miR-376a
A_25_P00012451	hsa-miR-452
A_25_P00012188	hsa-miR-144
A_25_P00010536	hsa-miR-302c
A_25_P00012271	hsa-miR-155
A_25_P00012933	hsa-miR-220c
A_25_P00011342	hsa-miR-765
A_25_P00010434	hsa-miR-106b
A_25_P00010914	hsa-miR-604
A_25_P00012311	hsa-miR-362-3p
A_25_P00010830	hsa-miR-489
A_25_P00013377	hsa-miR-27b*
A_25_P00012317	hsa-miR-376c
A_25_P00011606	hsa-miR-651
A_25_P00010753	hsa-miR-129-5p
A_25_P00013476	hsa-miR-194*
A_25_P00013552	hsa-miR-148b*
A_25_P00010994	hsa-miR-645
A_25_P00011661	ebv-miR-BART3
A_25_P00013682	hsa-miR-374b*
A_25_P00013389	hsa-miR-124*
A_25_P00012417	hsa-miR-422a
A_25_P00010235	hsa-miR-516a-3p
A_25_P00010362	hsa-miR-609
A_25_P00012423	hsa-miR-423-3p
A_25_P00011009	hsa-miR-518a-3p
A_25_P00014912	hsa-miR-1224-3p
A_25_P00011613	hsa-miR-596
A_25_P00011822	ebv-miR-BHRF1-2*
A_25_P00013463	hsa-miR-195*
A_25_P00012130	hsa-miR-223
A_25_P00010151	hsa-miR-378*
A_25_P00011012	hsa-miR-200a*
A_25_P00011040	hsa-miR-508-3p
A_25_P00013336	hsa-miR-218-1*
A_25_P00013491	hsa-miR-302a*
A_25_P00011303	hsa-miR-609
A_25_P00010800	hsa-miR-663
A_25_P00012459	hsa-miR-483-5p
A_25_P00013426	hsa-miR-145*
A_25_P00012053	hsa-miR-196a
A_25_P00010604	hsa-miR-411
A_25_P00011042	hsa-miR-501-5p
A_25_P00015002	hsa-miR-1226*
A_25_P00013509	hsa-miR-26a-2*
A_25_P00010630	hsa-miR-28-5p
A_25_P00010881	hsa-miR-23b
A_25_P00010504	hsa-miR-205
A_25_P00011981	hsa-let-7d
A_25_P00010990	hsa-miR-25
A_25_P00010288	hsa-miR-181c
A_25_P00012923	hsa-miR-890
A_25_P00013319	hsa-miR-181c*
A_25_P00011748	hcmv-miR-US33-5p
A_25_P00013260	hsa-miR-105*
A_25_P00012181	hsa-miR-142-5p
A_25_P00012368	hsa-miR-323-5p
A_25_P00012170	hsa-miR-138
A_25_P00010199	hsa-miR-410
A_25_P00012019	hsa-miR-31
A_25_P00011865	kshv-miR-K12-11
A_25_P00010038	hsa-miR-220a
A_25_P00011737	kshv-miR-K12-4-5p
A_25_P00012270	hsa-miR-155
A_25_P00010399	hsa-miR-204
A_25_P00013937	hsa-miR-142-3p
A_25_P00014897	hsa-miR-582-5p
A_25_P00014894	hsa-miR-551b
A_25_P00013310	hsa-miR-34a*
A_25_P00013501	hsa-miR-130b*
A_25_P00013612	hsa-miR-545*
A_25_P00014917	hsa-miR-208b
A_25_P00013371	hsa-miR-15b*
A_25_P00013521	hsa-miR-367*
A_25_P00013463	hsa-miR-195*
A_25_P00010378	hsa-miR-323-3p
A_25_P00013265	hsa-miR-106a*
A_25_P00010221	hsa-miR-449a
A_25_P00013729	ebv-miR-BART2-3p
A_25_P00014136	hsa-miR-518a-5p
A_25_P00011480	hsa-miR-552
A_25_P00010156	hsa-miR-373
A_25_P00013197	hsa-miR-26a-1*
A_25_P00010435	hsa-miR-606
A_25_P00013761	ebv-miR-BART15
A_25_P00012482	hsa-miR-491-5p
A_25_P00011019	hsa-miR-632
A_25_P00013706	hcmv-miR-US25-1*
A_25_P00012089	hsa-miR-181b
A_25_P00010548	hsa-miR-141
A_25_P00014930	hsa-miR-1226
A_25_P00010471	hsa-miR-99a
A_25_P00012524	hsa-miR-519e
A_25_P00010532	hsa-miR-432
A_25_P00010547	hsa-miR-141
A_25_P00013457	hsa-miR-185*
A_25_P00013023	hsa-miR-760
A_25_P00013660	hsa-miR-888*
A_25_P00011338	hsa-miR-642
A_25_P00010584	hsa-miR-154
A_25_P00013271	hsa-miR-16-2*
A_25_P00011366	hsa-miR-573
A_25_P00012415	hsa-miR-422a
A_25_P00010212	hsa-miR-335
A_25_P00012142	hsa-let-7g
A_25_P00011231	hsa-miR-769-3p
A_25_P00012213	hsa-miR-125a-3p
A_25_P00011949	hsa-miR-637
A_25_P00013463	hsa-miR-195*
A_25_P00012881	hsa-miR-891a
A_25_P00010606	hsa-miR-140-5p
A_25_P00012778	hsa-miR-593
A_25_P00014494	hsa-miR-24-1*
A_25_P00010207	hsa-miR-592
A_25_P00011037	hsa-miR-506
A_25_P00010496	hsa-miR-518c*
A_25_P00012549	hsa-miR-525-3p
A_25_P00011362	hsa-miR-643
A_25_P00014875	hsa-miR-518f
A_25_P00010063	hsa-miR-376b
A_25_P00013409	hsa-miR-138-2*
A_25_P00014951	hsa-miR-1234
A_25_P00012009	hsa-miR-28-3p
A_25_P00010345	hsa-miR-557
A_25_P00012183	hsa-miR-143
A_25_P00013353	hsa-miR-223*
A_25_P00010383	hsa-miR-383
A_25_P00013721	ebv-miR-BART1-3p
A_25_P00012588	hsa-miR-520d-3p
A_25_P00013265	hsa-miR-106a*
A_25_P00014828	hsa-miR-199a-3p
A_25_P00011972	hsa-miR-768-3p_v11.0
A_25_P00013552	hsa-miR-148b*
A_25_P00013594	hsa-miR-193a-5p
A_25_P00014860	hsa-miR-429
A_25_P00013150	hsa-miR-17*
A_25_P00012115	hsa-miR-217
A_25_P00012382	hsa-miR-135b
A_25_P00011252	hsa-miR-591
A_25_P00011838	ebv-miR-BART20-3p
A_25_P00010408	hsa-miR-409-3p
A_25_P00013665	hsa-miR-541*
A_25_P00010958	hsa-miR-502-5p
A_25_P00011877	hcmv-miR-UL70-5p
A_25_P00012511	hsa-miR-193b
A_25_P00012358	hsa-miR-342-3p
A_25_P00013572	hsa-miR-20b*
A_25_P00011761	hcmv-miR-UL148D
A_25_P00011946	hsa-miR-658
A_25_P00014346	hsa-miR-656
A_25_P00011315	hsa-miR-768-5p_v11.0
A_25_P00012631	hsa-miR-500
A_25_P00010989	hsa-miR-25
A_25_P00011096	hsa-miR-572
A_25_P00010342	hsa-miR-219-5p
A_25_P00011585	hsa-miR-616*
A_25_P00012258	hsa-miR-193a-3p
A_25_P00012400	hsa-miR-339-5p
A_25_P00011674	hcmv-miR-US5-1
A_25_P00010158	hsa-miR-433
A_25_P00013132	hsa-let-7f-1*
A_25_P00012725	hsa-miR-574-5p
A_25_P00010347	hsa-miR-595
A_25_P00010116	hsa-miR-154*
A_25_P00010913	hsa-miR-634
A_25_P00012816	hsa-miR-628-3p
A_25_P00012437	hsa-miR-450a
A_25_P00012965	hsa-miR-876-3p
A_25_P00010743	hsa-miR-548c-3p
A_25_P00010589	hsa-miR-132
A_25_P00013575	hsa-miR-20b*
A_25_P00011748	hcmv-miR-US33-5p
A_25_P00011287	hsa-miR-554
A_25_P00012588	hsa-miR-520d-3p
A_25_P00013528	hsa-miR-376a*
A_25_P00012900	hsa-miR-892a
A_25_P00012369	hsa-miR-323-5p
A_25_P00011941	hsa-miR-517b
A_25_P00013401	hsa-miR-132*
A_25_P00011725	hcmv-miR-UL70-3p
A_25_P00012543	hsa-miR-519b-3p
A_25_P00011227	hsa-miR-655
A_25_P00011889	kshv-miR-K12-3*
A_25_P00014972	hsa-miR-513c
A_25_P00014935	hsa-miR-1228
A_25_P00010368	hsa-miR-346
A_25_P00014821	hsa-miR-27a
A_25_P00010459	hsa-miR-660
A_25_P00010182	hsa-miR-381
A_25_P00012454	hsa-miR-409-5p
A_25_P00013597	hsa-miR-193b*
A_25_P00012139	hsa-miR-200b
A_25_P00010284	hsa-miR-362-5p
A_25_P00013672	hsa-miR-744*
A_25_P00011024	hsa-miR-610
A_25_P00013446	hsa-miR-149*
A_25_P00014819	hsa-miR-17
A_25_P00010595	hsa-miR-455-5p
A_25_P00011878	hcmv-miR-UL70-5p
A_25_P00011069	hsa-miR-107
A_25_P00011038	hsa-miR-506
A_25_P00011311	hsa-miR-621
A_25_P00010385	hsa-miR-383
A_25_P00013208	hsa-miR-29a*
A_25_P00013771	ebv-miR-BART17-5p
A_25_P00010472	hsa-miR-99a
A_25_P00013488	hsa-miR-30c-1*
A_25_P00012154	hsa-miR-122
A_25_P00010405	hsa-miR-211
A_25_P00011385	hsa-miR-603
A_25_P00012913	hsa-miR-450b-3p
A_25_P00011008	hsa-miR-518a-3p
A_25_P00013192	hsa-miR-25*
A_25_P00013493	hsa-miR-302a*
A_25_P00010807	hsa-miR-622
A_25_P00013509	hsa-miR-26a-2*
A_25_P00012354	hsa-miR-342-5p
A_25_P00013003	hsa-miR-887
A_25_P00011228	hsa-miR-655
A_25_P00011662	ebv-miR-BART3
A_25_P00010916	hsa-miR-604
A_25_P00012130	hsa-miR-223
A_25_P00012878	hsa-miR-298
A_25_P00011994	hsa-miR-18a
A_25_P00012547	hsa-miR-525-3p
A_25_P00011747	ebv-miR-BART5
A_25_P00013203	hsa-miR-27a*
A_25_P00010381	hsa-miR-127-3p
A_25_P00011619	hsa-miR-600
A_25_P00010182	hsa-miR-381
A_25_P00013214	hsa-miR-31*
A_25_P00014829	hsa-miR-199a-3p
A_25_P00011110	hsa-miR-424
A_25_P00011756	kshv-miR-K12-12
A_25_P00014879	hsa-miR-520h
A_25_P00013443	hsa-miR-146a*
A_25_P00011309	hsa-miR-621
A_25_P00013180	hsa-miR-23a*
A_25_P00010999	hsa-miR-19b
A_25_P00011006	hsa-miR-194
A_25_P00013712	ebv-miR-BHRF1-3
A_25_P00010941	hsa-miR-567
A_25_P00013132	hsa-let-7f-1*
A_25_P00012823	hsa-miR-629
A_25_P00013821	hiv1-miR-N367
A_25_P00014118	hsa-miR-523
A_25_P00012944	hsa-miR-541
A_25_P00011385	hsa-miR-603
A_25_P00010805	hsa-miR-622
A_25_P00011409	hsa-miR-593*
A_25_P00013572	hsa-miR-20b*
A_25_P00010948	hsa-miR-599
A_25_P00010434	hsa-miR-106b
A_25_P00011942	hsa-miR-520f
A_25_P00012823	hsa-miR-629
A_25_P00012610	hsa-miR-522
A_25_P00010469	hsa-miR-10a
A_25_P00011350	hsa-miR-596
A_25_P00012685	hsa-miR-514
A_25_P00010795	hsa-miR-421
A_25_P00012189	hsa-miR-144
A_25_P00013321	hsa-miR-183*
A_25_P00010073	hsa-let-7c
A_25_P00011762	hcmv-miR-UL148D
A_25_P00013576	hsa-miR-431*
A_25_P00013673	hsa-miR-744*
A_25_P00010586	hsa-miR-382
A_25_P00012907	hsa-miR-220b
A_25_P00013824	hiv1-miR-H1
A_25_P00011735	kshv-miR-K12-5
A_25_P00012462	hsa-miR-483-3p
A_25_P00010151	hsa-miR-378*
A_25_P00012779	hsa-miR-593
A_25_P00010163	hsa-miR-302d
A_25_P00014971	hsa-miR-513c
A_25_P00013717	ebv-miR-BART1-5p
A_25_P00011372	hsa-miR-649
A_25_P00013609	hsa-miR-545*
A_25_P00012894	hsa-miR-886-5p
A_25_P00011725	hcmv-miR-UL70-3p
A_25_P00010113	hsa-miR-487b
A_25_P00012409	hsa-miR-345
A_25_P00014873	hsa-miR-525-5p
A_25_P00013501	hsa-miR-130b*
A_25_P00010227	hsa-miR-623
A_25_P00011043	hsa-miR-501-5p
A_25_P00013331	hsa-miR-196a*
A_25_P00012254	hsa-miR-193a-5p
A_25_P00010435	hsa-miR-606
A_25_P00013483	hsa-miR-29c*
A_25_P00014849	hsa-miR-99b
A_25_P00013746	ebv-miR-BART9
A_25_P00013236	hsa-miR-96*
A_25_P00010766	hsa-miR-454*
A_25_P00014817	hsa-miR-15a
A_25_P00013266	hsa-miR-106a*
A_25_P00013170	hsa-miR-20a*
A_25_P00014099	hsa-miR-515-5p
A_25_P00013346	hsa-miR-221*
A_25_P00010788	hsa-miR-369-5p
A_25_P00010790	hsa-miR-380*
A_25_P00010986	hsa-miR-375
A_25_P00010827	hsa-miR-30a*
A_25_P00010996	hsa-miR-210
A_25_P00010903	hsa-miR-611
A_25_P00013233	hsa-miR-93*
A_25_P00014823	hsa-miR-95
A_25_P00013811	ebv-miR-BART10*
A_25_P00010769	hsa-miR-195
A_25_P00013111	hsa-miR-297
A_25_P00011297	hsa-miR-569
A_25_P00012242	hsa-miR-186
A_25_P00012706	hsa-miR-545
A_25_P00014053	hsa-miR-452
A_25_P00014875	hsa-miR-518f
A_25_P00012878	hsa-miR-298
A_25_P00012507	hsa-miR-495
A_25_P00013746	ebv-miR-BART9
A_25_P00010295	hsa-miR-24-1*
A_25_P00011006	hsa-miR-194
A_25_P00010400	hsa-miR-204
A_25_P00012629	hsa-miR-499-3p
A_25_P00012226	hsa-miR-129-3p
A_25_P00013155	hsa-miR-18a*
A_25_P00010605	hsa-miR-411
A_25_P00010434	hsa-miR-106b
A_25_P00012677	hsa-miR-509-3p
A_25_P00010987	hsa-miR-375
A_25_P00012320	hsa-miR-370
A_25_P00013282	hsa-miR-148a*
A_25_P00013117	hsa-let-7b*
A_25_P00011830	ebv-miR-BART20-5p
A_25_P00013820	hiv1-miR-N367
A_25_P00010491	hsa-miR-374a
A_25_P00012200	hsa-miR-153
A_25_P00010564	hsa-miR-520b
A_25_P00012783	hsa-miR-548a-5p
A_25_P00012442	hsa-miR-453
A_25_P00012941	hsa-miR-892b
A_25_P00010079	hsa-miR-146a
A_25_P00013042	hsa-miR-921
A_25_P00012781	hsa-miR-548a-5p
A_25_P00014818	hsa-miR-16
A_25_P00012107	hsa-miR-214
A_25_P00013090	hsa-miR-940
A_25_P00013612	hsa-miR-545*
A_25_P00013772	ebv-miR-BART17-3p
A_25_P00010270	hsa-miR-532-5p
A_25_P00010229	hsa-miR-623
A_25_P00013259	hsa-miR-29b-2*
A_25_P00010589	hsa-miR-132
A_25_P00014867	hsa-miR-515-5p
A_25_P00012401	hsa-miR-339-5p
A_25_P00012385	hsa-miR-331-5p
A_25_P00013524	hsa-miR-374a*
A_25_P00012596	hsa-miR-518e
A_25_P00010464	hsa-miR-34b*
A_25_P00010220	hsa-miR-449a
A_25_P00011820	ebv-miR-BHRF1-2*
A_25_P00012425	hsa-miR-423-3p
A_25_P00011859	kshv-miR-K12-4-3p
A_25_P00012932	hsa-miR-220c
A_25_P00012254	hsa-miR-193a-5p
A_25_P00013300	hsa-miR-10a*
A_25_P00012911	hsa-miR-450b-5p
A_25_P00013252	hsa-miR-29b-1*
A_25_P00011000	hsa-miR-19b
A_25_P00011818	kshv-miR-K12-10b
A_25_P00010894	hsa-miR-361-5p
A_25_P00013377	hsa-miR-27b*
A_25_P00011445	hsa-miR-587
A_25_P00013405	hsa-miR-135a*
A_25_P00012354	hsa-miR-342-5p
A_25_P00010776	hsa-miR-449b
A_25_P00013079	hsa-miR-937
A_25_P00013798	ebv-miR-BART7*
A_25_P00012399	hsa-miR-339-5p
A_25_P00013357	hsa-miR-200b*
A_25_P00011222	hsa-miR-553
A_25_P00010138	hsa-miR-208a
A_25_P00010283	hsa-miR-362-5p
A_25_P00013580	hsa-miR-452*
A_25_P00010440	hsa-miR-130a
A_25_P00014954	hsa-miR-1234
A_25_P00011863	hcmv-miR-US25-2-5p
A_25_P00010588	hsa-miR-132
A_25_P00010448	hsa-miR-550*
A_25_P00010766	hsa-miR-454*
A_25_P00012123	hsa-miR-219-1-3p
A_25_P00011691	hcmv-miR-UL112
A_25_P00010708	hsa-miR-485-5p
A_25_P00011839	ebv-miR-BART20-3p
A_25_P00012305	hsa-miR-361-3p
A_25_P00012487	hsa-miR-491-3p
A_25_P00013075	hsa-miR-936
A_25_P00010361	hsa-miR-485-3p
A_25_P00011325	hsa-miR-558
A_25_P00010062	hsa-miR-376b
A_25_P00010693	hsa-miR-512-5p
A_25_P00010120	hsa-miR-493*
A_25_P00013364	hsa-let-7i*
A_25_P00013594	hsa-miR-193a-5p
A_25_P00013465	hsa-miR-195*
A_25_P00011449	hsa-miR-607
A_25_P00011414	hsa-miR-635
A_25_P00011785	kshv-miR-K12-6-3p
A_25_P00014869	hsa-miR-518e*
A_25_P00013728	ebv-miR-BART2-3p
A_25_P00010634	hsa-miR-584
A_25_P00011993	hsa-miR-18a
A_25_P00010258	hsa-miR-372
A_25_P00012316	hsa-miR-376c
A_25_P00012511	hsa-miR-193b
A_25_P00012166	hsa-miR-133a
A_25_P00010440	hsa-miR-130a
A_25_P00010371	hsa-miR-640
A_25_P00013372	hsa-miR-23b*
A_25_P00014909	hsa-miR-1224-3p
A_25_P00013311	hsa-miR-34a*
A_25_P00011831	ebv-miR-BART20-5p
A_25_P00011253	hsa-miR-591
A_25_P00010873	hsa-miR-602
A_25_P00010020	hsa-miR-329
A_25_P00013568	hsa-miR-18b*
A_25_P00014936	hsa-miR-1228
A_25_P00010122	hsa-miR-548b-3p
A_25_P00011120	hsa-miR-488*
A_25_P00013311	hsa-miR-34a*
A_25_P00012461	hsa-miR-483-3p
A_25_P00012791	hsa-miR-615-3p
A_25_P00010533	hsa-miR-614
A_25_P00012901	hsa-miR-892a
A_25_P00014966	hsa-miR-1238
A_25_P00012052	hsa-miR-196a
A_25_P00013314	hsa-miR-181a-2*
A_25_P00010080	hsa-miR-520f
A_25_P00013137	hsa-let-7f-2*
A_25_P00012416	hsa-miR-422a
A_25_P00012562	hsa-miR-520c-3p
A_25_P00013231	hsa-miR-92a-2*
A_25_P00010113	hsa-miR-487b
A_25_P00010611	hsa-miR-93
A_25_P00011614	hsa-miR-580
A_25_P00013162	hsa-miR-19b-1*
A_25_P00013290	hsa-miR-30d*
A_25_P00012788	hsa-miR-615-3p
A_25_P00010989	hsa-miR-25
A_25_P00012776	hsa-miR-593
A_25_P00010876	hsa-miR-191*
A_25_P00013663	hsa-miR-888*
A_25_P00010497	hsa-miR-518c*
A_25_P00011002	hsa-miR-9
A_25_P00012189	hsa-miR-144
A_25_P00012763	hsa-miR-589
A_25_P00012246	hsa-miR-188-5p
A_25_P00012697	hsa-miR-455-3p
A_25_P00010954	hsa-miR-363
A_25_P00011687	ebv-miR-BART4
A_25_P00012409	hsa-miR-345
A_25_P00012455	hsa-miR-409-5p
A_25_P00013564	hsa-miR-425*
A_25_P00010944	hsa-miR-567
A_25_P00010769	hsa-miR-195
A_25_P00012514	hsa-miR-181d
A_25_P00012735	hsa-miR-576-3p
A_25_P00012304	hsa-miR-361-3p
A_25_P00013182	hsa-miR-23a*
A_25_P00010954	hsa-miR-363
A_25_P00010431	hsa-miR-484
A_25_P00013751	ebv-miR-BART11-5p
A_25_P00013602	hsa-miR-518f*
A_25_P00011825	kshv-miR-K12-1
A_25_P00010901	hsa-miR-611
A_25_P00010616	hsa-miR-137
A_25_P00011834	ebv-miR-BART11-3p
A_25_P00012312	hsa-miR-362-3p
A_25_P00014590	hsa-miR-126*
A_25_P00014898	hsa-miR-582-5p
A_25_P00011342	hsa-miR-765
A_25_P00011355	hsa-miR-580
A_25_P00014920	hsa-miR-1225-5p
A_25_P00011960	hsa-miR-654-5p
A_25_P00010977	hsa-miR-425
A_25_P00012666	hsa-miR-508-5p
A_25_P00010167	hsa-miR-517c
A_25_P00013353	hsa-miR-223*
A_25_P00013359	hsa-miR-200b*
A_25_P00013828	hsv1-miR-LAT_v10.1
A_25_P00012106	hsa-miR-214
A_25_P00011353	hsa-miR-580
A_25_P00010432	hsa-miR-484
A_25_P00013883	hsa-miR-30c
A_25_P00012651	hsa-miR-504
A_25_P00014820	hsa-miR-23a
A_25_P00013006	hsa-miR-665
A_25_P00013768	ebv-miR-BART17-5p
A_25_P00012202	hsa-miR-191
A_25_P00013435	hsa-miR-136*
A_25_P00012296	hsa-miR-296-3p
A_25_P00012821	hsa-miR-629
A_25_P00010534	hsa-miR-614
A_25_P00013763	ebv-miR-BART15
A_25_P00010160	hsa-miR-371-3p
A_25_P00014927	hsa-miR-1226
A_25_P00012625	hsa-miR-499-5p
A_25_P00012093	hsa-miR-182
A_25_P00014823	hsa-miR-95
A_25_P00011371	hsa-miR-647
A_25_P00012946	hsa-miR-541
A_25_P00012844	hsa-miR-653
A_25_P00012370	hsa-miR-323-5p
A_25_P00010562	hsa-miR-520e
A_25_P00010826	hsa-miR-631
A_25_P00010611	hsa-miR-93
A_25_P00012703	hsa-miR-545
A_25_P00012940	hsa-miR-892b
A_25_P00013841	hsa-miR-17
A_25_P00011314	hsa-miR-768-5p_v11.0
A_25_P00010537	hsa-miR-302c
A_25_P00013219	hsa-miR-32*
A_25_P00012199	hsa-miR-153
A_25_P00012867	hsa-miR-671-3p
A_25_P00013153	hsa-miR-18a*
A_25_P00012829	hsa-miR-636
A_25_P00010173	hsa-miR-521
A_25_P00010883	hsa-miR-181a*
A_25_P00012215	hsa-miR-126
A_25_P00011100	hsa-miR-659
A_25_P00012221	hsa-miR-127-5p
A_25_P00013324	hsa-miR-187*
A_25_P00010605	hsa-miR-411
A_25_P00010960	hsa-miR-585
