"##For information about the Annotation file content,  please see the bundled README file."		
#%create_date=2009-11-13 GMT-08:00 20:57:17		
#%chip_type=HT_HG-U133A		
#%genome-species=Homo sapiens		
#%genome-version=hg19		
#%genome-version-ucsc=hg19		
#%genome-version-ncbi=GRCh37		
#%genome-version-create_date=2009-02-00		
#%netaffx-annotation-date=2009-11-23		
#%netaffx-annotation-netaffx-build=30		
#%netaffx-annotation-tabular-format-version=1.0		
Probe Set ID	Gene Symbol	Entrez Gene
205578_at	ROR2	4920
205579_at	HRH1	3269
205580_s_at	HRH1	3269
205581_s_at	NOS3	4846
205582_s_at	GGT5	2687
205583_s_at	ALG13	79868
205584_at	ALG13	79868
205585_at	ETV6	2120
205586_x_at	VGF	7425
205587_at	FGFR1OP	11116
205588_s_at	FGFR1OP	11116
205589_at	MYL3	4634
205590_at	RASGRP1	10125
205591_at	OLFM1	10439
205592_at	SLC4A1	6521
205593_s_at	PDE9A	5152
205594_at	ZNF652	22834
205595_at	DSG3	1830
205596_s_at	SMURF2	64750
205597_at	SLC44A4	80736
205598_at	TRAIP	10293
205599_at	TRAF1	7185
205600_x_at	HOXB5	3215
205601_s_at	HOXB5	3215
205602_x_at	PSG7	5676
205603_s_at	DIAPH2	1730
205604_at	HOXD9	3235
205605_at	HOXD9	3235
205606_at	LRP6	4040
205607_s_at	SCYL3	57147
205608_s_at	ANGPT1	284
205609_at	ANGPT1	284
205610_at	MYOM1	8736
205611_at	TNFSF12	8742
205612_at	MMRN1	22915
205613_at	SYT17	51760
205614_x_at	MST1	4485
205615_at	CPA1	1357
205616_at	KCNA6	3742
205617_at	PRRG2	5639
205618_at	PRRG1	5638
205619_s_at	MEOX1	4222
205620_at	F10	2159
205621_at	ALKBH1	8846
205622_at	SMPD2	6610
205623_at	ALDH3A1	218
205624_at	CPA3	1359
205625_s_at	CALB1	793
205626_s_at	CALB1	793
205627_at	CDA	978
205628_at	PRIM2	5558
205629_s_at	CRH	1392
205630_at	CRH	1392
205631_at	KIAA0586	9786
205632_s_at	PIP5K1B	8395
205633_s_at	ALAS1	211
205634_x_at	ZDHHC24	254359
205635_at	KALRN	8997
205636_at	SH3GL3	6457
205637_s_at	SH3GL3	6457
205638_at	BAI3	577
205639_at	AOAH	313
205640_at	ALDH3B1	221
205641_s_at	TRADD	8717
205642_at	CEP110	11064
205643_s_at	PPP2R2B	5521
205644_s_at	SNRPG	6637
205645_at	REPS2	9185
205646_s_at	PAX6	5080
205647_at	RAD52	5893
205648_at	WNT2	7472
205649_s_at	FGA	2243
205650_s_at	FGA	2243
205651_x_at	RAPGEF4	11069
205652_s_at	TTLL1	25809
205653_at	CTSG	1511
205654_at	C4BPA	722
205655_at	MDM4	4194
205656_at	PCDH17	27253
205657_at	HAAO	23498
205658_s_at	SNAPC4	6621
205659_at	HDAC9	9734
205660_at	OASL	8638
205661_s_at	FLAD1	80308
205662_at	B9D1	27077
205663_at	PCBP3	54039
205664_at	KIN	22944
205665_at	TSPAN9	10867
205666_at	FMO1	2326
205667_at	WRN	7486
205668_at	LY75	4065
205669_at	NCAM2	4685
205670_at	GAL3ST1	9514
205671_s_at	HLA-DOB	3112
205672_at	XPA	7507
205673_s_at	ASB9	140462
205674_x_at	FXYD2	486
205675_at	MTTP	4547
205676_at	CYP27B1	1594
205677_s_at	DLEU1	10301
205678_at	AP3B2	8120
205679_x_at	ACAN	176
205680_at	MMP10	4319
205681_at	BCL2A1	597
205682_x_at	APOM	55937
205683_x_at	TPSAB1	7177
205684_s_at	DENND4C	55667
205685_at	CD86	942
205686_s_at	CD86	942
205687_at	UBFD1	56061
205688_at	TFAP4	7023
205689_at	PCNXL2	80003
205690_s_at	BUD31	8896
205691_at	SYNGR3	9143
205692_s_at	CD38	952
205693_at	TNNT3	7140
205694_at	TYRP1	7306
205695_at	SDS	10993
205696_s_at	GFRA1	2674
205697_at	SCGN	10590
205698_s_at	MAP2K6	5608
205699_at	MAP2K6	5608
205700_at	HSD17B6	8630
205701_at	IPO8	10526
205702_at	PHTF1	10745
205703_at	---	---
205704_s_at	ATP6V0A2	23545
205705_at	ANKRD26	22852
205706_s_at	ANKRD26	22852
205707_at	IL17RA	23765
205708_s_at	TRPM2	7226
205709_s_at	CDS1	1040
205710_at	LRP2	4036
205711_x_at	ATP5C1	509
205712_at	PTPRD	5789
205713_s_at	COMP	1311
205714_s_at	ZMYND10	51364
205715_at	BST1	683
205716_at	SLC25A40	55972
205717_x_at	PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5	26025 /// 5098 /// 56097 /// 56098 /// 56099 /// 56100 /// 56101 /// 56102 /// 56103 /// 56104 /// 56105 /// 56106 /// 56107 /// 56108 /// 56109 /// 56110 /// 56111 /// 56112 /// 56113 /// 56114 /// 8641 /// 9708
205718_at	ITGB7	3695
205719_s_at	PAH	5053
205720_at	POMC	5443
205721_at	GFRA2	2675
205722_s_at	GFRA2	2675
205723_at	CNTFR	1271
205724_at	PKP1	5317
205725_at	SCGB1A1	7356
205726_at	DIAPH2	1730
205727_at	TEP1	7011
205728_at	ODZ1	10178
205729_at	OSMR	9180
205730_s_at	ABLIM3	22885
205731_s_at	NCOA2	10499
205732_s_at	NCOA2	10499
205733_at	BLM	641
205734_s_at	AFF3	3899
205735_s_at	AFF3	3899
205736_at	PGAM2	5224
205737_at	KCNQ2	3785
205738_s_at	FABP3	2170
205739_x_at	ZNF107	51427
205740_s_at	RBM42	79171
205741_s_at	DTNA	1837
205742_at	TNNI3	7137
205743_at	STAC	6769
205744_at	DOC2A	8448
205745_x_at	ADAM17	6868
205746_s_at	ADAM17	6868
205747_at	CBLN1	869
205748_s_at	RNF126	55658
205749_at	CYP1A1	1543
205750_at	BPHL	670
205751_at	SH3GL2	6456
205752_s_at	GSTM5	2949
205753_at	CRP	1401
205754_at	F2	2147
205755_at	ITIH3	3699
205756_s_at	F8	2157
205757_at	ENTPD5	957
205758_at	CD8A	925
205759_s_at	SULT2B1	6820
205760_s_at	OGG1	4968
205761_s_at	DUS4L	11062
205762_s_at	DUS4L	11062
205763_s_at	DDX18	8886
205764_at	---	---
205765_at	CYP3A5	1577
205766_at	TCAP	8557
205767_at	EREG	2069
205768_s_at	SLC27A2	11001
205769_at	SLC27A2	11001
205770_at	GSR	2936
205771_s_at	AKAP7	9465
205772_s_at	---	---
205773_at	CPEB3	22849
205774_at	F12	2161
205775_at	FAM50B	26240
205776_at	FMO5	2330
205777_at	DUSP9	1852
205778_at	KLK7	5650
205779_at	RAMP2	10266
205780_at	BIK	638
205781_at	C16orf7	9605
205782_at	FGF7	2252
205783_at	KLK13	26085
205784_x_at	ARVCF	421
205785_at	ITGAM	3684
205786_s_at	ITGAM	3684
205787_x_at	ZC3H11A	9877
205788_s_at	ZC3H11A	9877
205789_at	CD1D	912
205790_at	SKAP1	8631
205791_x_at	ZNF230	7773
205792_at	WISP2	8839
205793_x_at	TNK1	8711
205794_s_at	NOVA1	4857
205795_at	NRXN3	9369
205796_at	TCP11L1	55346
205797_s_at	TCP11L1	55346
205798_at	IL7R	3575
205799_s_at	SLC3A1	6519
205800_at	---	---
205801_s_at	RASGRP3	25780
205802_at	TRPC1	7220
205803_s_at	TRPC1	7220
205804_s_at	TRAF3IP3	80342
205805_s_at	ROR1	4919
205806_at	ROM1	6094
205807_s_at	TUFT1	7286
205808_at	ASPH	444
205809_s_at	WASL	8976
205810_s_at	WASL	8976
205811_at	POLG2	11232
205812_s_at	TMED9	54732
205813_s_at	MAT1A	4143
205814_at	GRM3	2913
205815_at	REG3A	5068
205816_at	ITGB8	3696
205817_at	SIX1	6495
205818_at	DBC1	1620
205819_at	MARCO	8685
205820_s_at	APOC3	345
205821_at	KLRK1	22914
205822_s_at	HMGCS1	3157
205823_at	RGS12	6002
205824_at	HSPB2	3316
205825_at	PCSK1	5122
205826_at	MYOM2	9172
205827_at	CCK	885
205828_at	MMP3	4314
205829_at	HSD17B1	3292
205830_at	CLGN	1047
205831_at	CD2	914
205832_at	CPA4	51200
205833_s_at	PART1	25859
205834_s_at	PART1	25859
205835_s_at	YTHDC2	64848
205836_s_at	YTHDC2	64848
205837_s_at	GYPA /// GYPB	2993 /// 2994
205838_at	GYPA /// GYPB	2993 /// 2994
205839_s_at	BZRAP1	9256
205840_x_at	GH1	2688
205841_at	JAK2	3717
205842_s_at	JAK2	3717
205843_x_at	CRAT	1384
205844_at	VNN1	8876
205845_at	CACNA1H	8912
205846_at	PTPRB	5787
205847_at	PRSS22	64063
205848_at	GAS2	2620
205849_s_at	UQCRB	7381
205850_s_at	GABRB3	2562
205851_at	NME6	10201
205852_at	CDK5R2	8941
205853_at	ZBTB7B	51043
205854_at	TULP3	7289
205855_at	ZNF197	10168
205856_at	SLC14A1	6563
205857_at	SLC18A2	6571
205858_at	NGFR	4804
205859_at	LY86	9450
205860_x_at	FOLH1	2346
205861_at	SPIB	6689
205862_at	GREB1	9687
205863_at	S100A12	6283
205864_at	SLC7A4	6545
205865_at	ARID3A	1820
205866_at	FCN3	8547
205867_at	PTPN11	5781
205868_s_at	PTPN11	5781
205869_at	PRSS1	5644
205870_at	BDKRB2	624
205871_at	PLGLA /// PLGLB1 /// PLGLB2	285189 /// 5342 /// 5343
205872_x_at	PDE4DIP	9659
205873_at	PIGL	9487
205874_at	ITPKA	3706
205875_s_at	TREX1	11277
205876_at	LIFR	3977
205877_s_at	ZC3H7B	23264
205878_at	POU6F1	5463
205879_x_at	RET	5979
205880_at	PRKD1	5587
205881_at	ZNF74	7625
205882_x_at	ADD3	120
205883_at	ZBTB16	7704
205884_at	ITGA4	3676
205885_s_at	ITGA4	3676
205886_at	REG1B	5968
205887_x_at	MSH3	4437
205888_s_at	JAKMIP2	9832
205889_s_at	JAKMIP2	9832
205890_s_at	GABBR1 /// UBD	10537 /// 2550
205891_at	ADORA2B	136
205892_s_at	FABP1	2168
205893_at	NLGN1	22871
205894_at	ARSE	415
205895_s_at	NOLC1	9221
205896_at	SLC22A4	6583
205897_at	NFATC4	4776
205898_at	CX3CR1	1524
205899_at	CCNA1	8900
205900_at	KRT1	3848
205901_at	PNOC	5368
205902_at	KCNN3	3782
205903_s_at	KCNN3	3782
205904_at	MICA	4276
205905_s_at	MICA /// MICB	4276 /// 4277
205906_at	FOXJ1	2302
205907_s_at	OMD	4958
205908_s_at	OMD	4958
205909_at	POLE2	5427
205910_s_at	CEL	1056
205911_at	PTH1R	5745
205912_at	PNLIP	5406
205913_at	PLIN1	5346
205914_s_at	GRIN1	2902
205915_x_at	GRIN1	2902
205916_at	S100A7	6278
205917_at	ZNF264	9422
205918_at	SLC4A3	6508
205919_at	HBE1	3046
205920_at	SLC6A6	6533
205921_s_at	SLC6A6	6533
205922_at	VNN2	8875
205923_at	RELN	5649
205924_at	RAB3B	5865
205925_s_at	RAB3B	5865
205926_at	IL27RA	9466
205927_s_at	CTSE	1510
205928_at	ZNF443	10224
205929_at	GPA33	10223
205930_at	GTF2E1	2960
205931_s_at	CREB5	9586
205932_s_at	MSX1	4487
205933_at	SETBP1	26040
205934_at	PLCL1	5334
205935_at	FOXF1	2294
205936_s_at	HK3	3101
205937_at	CGREF1	10669
205938_at	PPM1E	22843
205939_at	CYP3A7	1551
205940_at	MYH3	4621
205941_s_at	COL10A1	1300
205942_s_at	ACSM3	6296
205943_at	TDO2	6999
205944_s_at	CLTCL1	8218
205945_at	IL6R	3570
205946_at	VIPR2	7434
205947_s_at	VIPR2	7434
205948_at	PTPRT	11122
205949_at	CA1	759
205950_s_at	CA1	759
205951_at	MYH1	4619
205952_at	KCNK3	3777
205953_at	LRIG2	9860
205954_at	RXRG	6258
205955_at	---	---
205956_x_at	PSMC3IP	29893
205957_at	PLXNB3	5365
205958_x_at	CSHL1	1444
205959_at	MMP13	4322
205960_at	PDK4	5166
205961_s_at	PSIP1	11168
205962_at	PAK2	5062
205963_s_at	DNAJA3	9093
205964_at	ZNF426	79088
205965_at	BATF	10538
205966_at	TAF13	6884
205967_at	HIST1H4C	8364
205968_at	KCNS3	3790
205969_at	AADAC	13
205970_at	MT3	4504
205971_s_at	CTRB1 /// CTRB2	1504 /// 440387
205972_at	SLC38A3	10991
205973_at	FEZ1	9638
205974_at	HOXD1	3231
205975_s_at	HOXD1	3231
205976_at	FASTKD2	22868
205977_s_at	EPHA1	2041
205978_at	KL	9365
205979_at	SCGB2A1	4246
205980_s_at	ARHGAP8 /// LOC553158	23779 /// 553158
205981_s_at	ING2	3622
205982_x_at	SFTPC	6440
205983_at	DPEP1	1800
205984_at	CRHBP	1393
205985_x_at	CLCNKB	1188
205986_at	AATK	9625
205987_at	CD1C	911
205988_at	CD84	8832
205989_s_at	MOG	4340
205990_s_at	WNT5A	7474
205991_s_at	PRRX1	5396
205992_s_at	IL15	3600
205993_s_at	TBX2	6909
205994_at	ELK4	2005
205995_x_at	IQCB1	9657
205996_s_at	AK2	204
205997_at	ADAM28	10863
205998_x_at	CYP3A4	1576
205999_x_at	CYP3A4	1576
206000_at	MEP1A	4224
206001_at	NPY	4852
206002_at	GPR64	10149
206003_at	CEP135	9662
206004_at	TGM3	7053
206005_s_at	KIAA1009	22832
206006_s_at	KIAA1009	22832
206007_at	PRG4	10216
206008_at	TGM1	7051
206009_at	ITGA9	3680
206010_at	HABP2	3026
206011_at	CASP1	834
206012_at	LEFTY2	7044
206013_s_at	ACTL6B	51412
206014_at	ACTL6B	51412
206015_s_at	FOXJ3	22887
206016_at	CCDC22	28952
206017_at	KIAA0319	9856
206018_at	FOXG1	2290
206019_at	RBM19	9904
206020_at	SOCS6	9306
206021_at	SCAND2	54581
206022_at	NDP	4693
206023_at	NMU	10874
206024_at	HPD	3242
206025_s_at	TNFAIP6	7130
206026_s_at	TNFAIP6	7130
206027_at	S100A3	6274
206028_s_at	MERTK	10461
206029_at	ANKRD1	27063
206030_at	ASPA	443
206031_s_at	USP5	8078
206032_at	DSC3	1825
206033_s_at	DSC3	1825
206034_at	SERPINB8	5271
206035_at	REL	5966
206036_s_at	REL	5966
206037_at	CCBL1	883
206038_s_at	NR2C2	7182
206039_at	RAB33A	9363
206040_s_at	MAPK11	5600
206042_x_at	SNRPN /// SNURF	6638 /// 8926
206043_s_at	ATP2C2	9914
206044_s_at	BRAF	673
206045_s_at	NOL4	8715
206046_at	ADAM23	8745
206047_at	GNB3	2784
206048_at	OVOL2	58495
206049_at	SELP	6403
206050_s_at	RNH1	6050
206051_at	ELAVL4	1996
206052_s_at	SLBP	7884
206053_at	ZNF510	22869
206054_at	KNG1	3827
206055_s_at	SNRPA1	6627
206056_x_at	SPN	6693
206057_x_at	SPN	6693
206058_at	SLC6A12	6539
206059_at	ZNF91	7644
206060_s_at	PTPN22	26191
206061_s_at	DICER1	23405
206062_at	GUCA1A	2978
206063_x_at	PPIL2	23759
206064_s_at	PPIL2	23759
206065_s_at	DPYS	1807
206066_s_at	RAD51C	5889
206067_s_at	WT1	7490
206068_s_at	ACADL	33
206069_s_at	ACADL	33
206070_s_at	EPHA3	2042
206071_s_at	EPHA3	2042
206072_at	UCN	7349
206073_at	COLQ	8292
206074_s_at	HMGA1	3159
206075_s_at	CSNK2A1	1457
206076_at	LRRC23	10233
206077_at	KEL	3792
206078_at	KALRN	8997
206079_at	CHML	1122
206080_at	PLCH2	9651
206081_at	SLC24A1	9187
206082_at	HCP5	10866
206083_at	BAI1	575
206084_at	PTPRR	5801
206085_s_at	CTH	1491
206086_x_at	HFE	3077
206087_x_at	HFE	3077
206088_at	LRRC37A /// LRRC37A2 /// LRRC37A3	374819 /// 474170 /// 9884
206089_at	NELL1	4745
206090_s_at	DISC1	27185
206091_at	MATN3	4148
206092_x_at	RTEL1	51750
206093_x_at	TNXA /// TNXB	7146 /// 7148
206094_x_at	UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9	54575 /// 54576 /// 54577 /// 54578 /// 54579 /// 54600 /// 54657 /// 54658 /// 54659
206095_s_at	FUSIP1	10772
206096_at	ZNF35	7584
206097_at	SLC22A18AS	5003
206098_at	ZBTB6	10773
206099_at	PRKCH	5583
206100_at	CPM	1368
206101_at	ECM2	1842
206102_at	GINS1	9837
206103_at	RAC3	5881
206104_at	ISL1	3670
206105_at	AFF2	2334
206106_at	MAPK12	6300
206107_at	RGS11	8786
206108_s_at	SFRS6	6431
206109_at	FUT1	2523
206110_at	---	---
206111_at	RNASE2	6036
206112_at	ANKRD7	56311
206113_s_at	RAB5A	5868
206114_at	EPHA4	2043
206115_at	EGR3	1960
206116_s_at	TPM1	7168
206117_at	TPM1	7168
206118_at	STAT4	6775
206119_at	BHMT	635
206120_at	CD33	945
206121_at	AMPD1	270
206122_at	SOX15	6665
206123_at	LLGL1	3996
206124_s_at	LLGL1	3996
206125_s_at	KLK8	11202
206126_at	CXCR5	643
206127_at	ELK3	2004
206128_at	ADRA2C	152
206129_s_at	ARSB	411
206130_s_at	ASGR2	433
206131_at	CLPS	1208
206132_at	MCC	4163
206133_at	XAF1	54739
206134_at	ADAMDEC1	27299
206135_at	ST18	9705
206136_at	FZD5	7855
206137_at	RIMS2	9699
206138_s_at	PI4KB	5298
206139_at	PI4KB	5298
206140_at	LHX2	9355
206141_at	MOCS3	27304
206142_at	ZNF135	7694
206143_at	SLC26A3	1811
206144_at	MAGI1	9223
206145_at	RHAG	6005
206146_s_at	RHAG	6005
206147_x_at	SCML2	10389
206148_at	IL3RA	3563
206149_at	CHP2	63928
206150_at	CD27	939
206151_x_at	CELA3B	23436
206152_at	AGAP2	116986
206153_at	CYP4F11	57834
206154_at	RLBP1	6017
206155_at	ABCC2	1244
206156_at	GJB5	2709
206157_at	PTX3	5806
206158_s_at	CNBP	7555
206159_at	GDF10	2662
206160_at	APOBEC2	10930
206161_s_at	SYT5	6861
206162_x_at	SYT5	6861
206163_at	MAB21L1	4081
206164_at	CLCA2	9635
206165_s_at	CLCA2	9635
206166_s_at	CLCA2	9635
206167_s_at	ARHGAP6	395
206168_at	ZC3H7B	23264
206169_x_at	ZC3H7B	23264
206170_at	ADRB2	154
206171_at	ADORA3	140
206172_at	IL13RA2	3598
206173_x_at	GABPB1	2553
206174_s_at	PPP6C	5537
206175_x_at	ZNF222	7673
206176_at	BMP6	654
206177_s_at	ARG1	383
206178_at	PLA2G5	5322
206179_s_at	TPPP	11076
206180_x_at	ZNF747	65988
206181_at	SLAMF1	6504
206182_at	ZNF134	7693
206183_s_at	HERC3	8916
206184_at	CRKL	1399
206185_at	CRYBB1	1414
206186_at	MPP3	4356
206187_at	PTGIR	5739
206188_at	ZNF623	9831
206189_at	UNC5C	8633
206190_at	GPR17	2840
206191_at	ENTPD3	956
206192_at	CDSN	1041
206193_s_at	CDSN	1041
206194_at	HOXC4	3221
206195_x_at	GH2	2689
206196_s_at	RUNDC3A	10900
206197_at	NME5	8382
206198_s_at	CEACAM7	1087
206199_at	CEACAM7	1087
206200_s_at	ANXA11	311
206201_s_at	MEOX2	4223
206202_at	MEOX2	4223
206203_at	RCVRN	5957
206204_at	GRB14	2888
206205_at	MPHOSPH9	10198
206206_at	CD180	4064
206207_at	CLC	1178
206208_at	CA4	762
206209_s_at	CA4	762
206210_s_at	CETP	1071
206211_at	SELE	6401
206212_at	CPA2	1358
206213_at	WNT10B	7480
206214_at	PLA2G7	7941
206215_at	OPCML	4978
206216_at	SRPK3	26576
206217_at	EDA	1896
206218_at	MAGEB2	4113
206219_s_at	VAV1	7409
206220_s_at	RASA3	22821
206221_at	RASA3	22821
206222_at	TNFRSF10C	8794
206223_at	LMTK2	22853
206224_at	CST1	1469
206225_at	ZNF507	22847
206226_at	HRG	3273
206227_at	CILP	8483
206228_at	PAX2	5076
206229_x_at	PAX2	5076
206230_at	LHX1	3975
206231_at	KCNN1	3780
206232_s_at	B4GALT6	9331
206233_at	B4GALT6	9331
206234_s_at	MMP17	4326
206235_at	LIG4	3981
206236_at	GPR4	2828
206237_s_at	NRG1	3084
206238_s_at	YAF2	10138
206239_s_at	SPINK1	6690
206240_s_at	ZNF136	7695
206241_at	KPNA5	3841
206242_at	TM4SF5	9032
206243_at	TIMP4	7079
206244_at	CR1	1378
206245_s_at	IVNS1ABP	10625
206246_at	PFKFB4	5210
206247_at	MICB	4277
206248_at	PRKCE	5581
206249_at	MAP3K13	9175
206250_x_at	AVPR1A	552
206251_s_at	AVPR1A	552
206252_s_at	AVPR1A	552
206253_at	DLG2	1740
206254_at	EGF	1950
206255_at	BLK	640
206256_at	CPN1	1369
206257_at	CCDC9	26093
206258_at	ST8SIA5	29906
206259_at	PROC	5624
206260_at	TGM4	7047
206261_at	ZNF239	8187
206262_at	ADH1C	126
206263_at	FMO4	2329
206264_at	GPLD1	2822
206265_s_at	GPLD1	2822
206266_at	GPLD1	2822
206267_s_at	MATK	4145
206268_at	LEFTY1	10637
206269_at	GCM1	8521
206270_at	PRKCG	5582
206271_at	TLR3	7098
206272_at	RAB4A /// SPHAR	10638 /// 5867
206273_at	SLMO1	10650
206274_s_at	CROCC	9696
206275_s_at	MICAL2	9645
206276_at	LY6D	8581
206277_at	P2RY2	5029
206278_at	PTAFR	5724
206279_at	PRKY	5616
206280_at	CDH18	1016
206281_at	ADCYAP1	116
206282_at	NEUROD1	4760
206283_s_at	TAL1	6886
206284_x_at	CLTB	1212
206285_at	NPHP1	4867
206286_s_at	TDGF1 /// TDGF3	6997 /// 6998
206287_s_at	ITIH4	3700
206288_at	PGGT1B	5229
206289_at	HOXA4	3201
206290_s_at	RGS7	6000
206291_at	NTS	4922
206292_s_at	SULT2A1	6822
206293_at	SULT2A1	6822
206294_at	HSD3B2	3284
206295_at	IL18	3606
206296_x_at	MAP4K1	11184
206297_at	CTRC	11330
206298_at	ARHGAP22	58504
206299_at	FAM155B	27112
206300_s_at	PTHLH	5744
206301_at	TEC	7006
206302_s_at	NUDT4 /// NUDT4P1	11163 /// 440672
206303_s_at	NUDT4	11163
206304_at	MYBPH	4608
206305_s_at	C8A	731
206306_at	RYR3	6263
206307_s_at	FOXD1	2297
206308_at	TRDMT1	1787
206309_at	LECT1	11061
206310_at	SPINK2	6691
206311_s_at	PLA2G1B	5319
206312_at	GUCY2C	2984
206313_at	HLA-DOA	3111
206314_at	ZNF167	55888
206315_at	CRLF1	9244
206316_s_at	KNTC1	9735
206317_s_at	ABCB8	11194
206318_at	SPINLW1	57119
206319_s_at	SPINLW1	57119
206320_s_at	SMAD9	4093
206321_at	RFX1	5989
206322_at	SYN3	8224
206323_x_at	OPHN1	4983
206324_s_at	DAPK2	23604
206325_at	SERPINA6	866
206326_at	GRP	2922
206327_s_at	CDH15	1013
206328_at	CDH15	1013
206329_at	EXTL1	2134
206330_s_at	SHC3	53358
206331_at	CALCRL	10203
206332_s_at	IFI16	3428
206333_at	MSI1	4440
206334_at	LIPF	8513
206335_at	GALNS	2588
206336_at	CXCL6	6372
206337_at	CCR7	1236
206338_at	ELAVL3	1995
206339_at	CARTPT	9607
206340_at	NR1H4	9971
206341_at	IL2RA	3559
206342_x_at	IDS	3423
206343_s_at	NRG1	3084
206344_at	PON1	5444
206345_s_at	PON1	5444
206346_at	PRLR	5618
206347_at	PDK3	5165
206348_s_at	PDK3	5165
206349_at	LGI1	9211
206350_at	APCS	325
206351_s_at	PEX10	5192
206352_s_at	PEX10	5192
206353_at	COX6A2	1339
206354_at	SLCO1B3	28234
206355_at	GNAL	2774
206356_s_at	GNAL	2774
206357_at	OPA3	80207
206358_at	PRM1	5619
206359_at	SOCS3	9021
206360_s_at	SOCS3	9021
206361_at	GPR44	11251
206362_x_at	MAP3K10	4294
206363_at	MAF	4094
206364_at	KIF14	9928
206365_at	XCL1	6375
206366_x_at	XCL1	6375
206367_at	REN	5972
206368_at	CPLX2	10814
206369_s_at	PIK3CG	5294
206370_at	PIK3CG	5294
206371_at	FOLR3	2352
206372_at	MYF6	4618
206373_at	ZIC1	7545
206374_at	DUSP8	1850
206375_s_at	HSPB3	8988
206376_at	SLC6A15	55117
206377_at	FOXF2	2295
206378_at	SCGB2A2	4250
206379_at	EYA3	2140
206380_s_at	CFP	5199
206381_at	SCN2A	6326
206382_s_at	BDNF	627
206383_s_at	G3BP2	9908
206384_at	CACNG3	10368
206385_s_at	ANK3	288
206386_at	SERPINA7	6906
206387_at	CDX2	1045
206388_at	PDE3A	5139
206389_s_at	PDE3A	5139
206390_x_at	PF4	5196
206391_at	RARRES1	5918
206392_s_at	RARRES1	5918
206393_at	TNNI2	7136
206394_at	MYBPC2	4606
206395_at	DGKG	1608
206396_at	SLC1A1	6505
206397_x_at	GDF1 /// LASS1	10715 /// 2657
206398_s_at	CD19	930
206399_x_at	CACNA1A	773
206400_at	LGALS7 /// LGALS7B	3963 /// 653499
206401_s_at	MAPT	4137
206402_s_at	NPFF	8620
206403_at	ZNF536	9745
206404_at	FGF9	2254
206405_x_at	USP6	9098
206406_at	SMCP	4184
206407_s_at	CCL13	6357
206408_at	LRRTM2	26045
206409_at	TIAM1	7074
206410_at	NR0B2	8431
206411_s_at	ABL2	27
206412_at	FER	2241
206413_s_at	TCL1B	9623
206414_s_at	ASAP2	8853
206415_at	TLL1	7092
206416_at	ZNF205	7755
206417_at	CNGA1	1259
206418_at	NOX1	27035
206419_at	RORC	6097
206420_at	IGSF6	10261
206421_s_at	SERPINB7	8710
206422_at	GCG	2641
206423_at	ANGPTL7	10218
206424_at	CYP26A1	1592
206425_s_at	TRPC3	7222
206426_at	MLANA	2315
206427_s_at	MLANA	2315
206428_s_at	ZNF143	7702
206429_at	F2RL1	2150
206430_at	CDX1	1044
206431_x_at	TBC1D9B	23061
206432_at	HAS2	3037
206433_s_at	SPOCK3	50859
206434_at	SPOCK3	50859
206435_at	B4GALNT1	2583
206436_at	MPPED1	758
206437_at	S1PR4	8698
206438_x_at	TCTN2	79867
206439_at	EPYC	1833
206440_at	LIN7A	8825
206441_s_at	COMMD4	54939
206442_at	SEMG1	6406
206443_at	RORB	6096
206444_at	PDE1B	5153
206445_s_at	PRMT1	3276
206446_s_at	CELA2A /// CELA2B	51032 /// 63036
206447_at	CELA2A	63036
206448_at	ZNF365	22891
206449_s_at	MASP1	5648
206450_at	DBH	1621
206451_at	TBCCD1	55171
206452_x_at	PPP2R4	5524
206453_s_at	NDRG2	57447
206454_s_at	RHO	6010
206455_s_at	RHO	6010
206456_at	GABRA5	2558
206457_s_at	DIO1	1733
206458_s_at	WNT2B	7482
206459_s_at	WNT2B	7482
206460_at	AJAP1	55966
206461_x_at	MT1H	4496
206462_s_at	NTRK3	4916
206463_s_at	DHRS2	10202
206464_at	BMX	660
206465_at	ACSBG1	23205
206466_at	ACSBG1	23205
206467_x_at	RTEL1 /// TNFRSF6B	51750 /// 8771
206468_s_at	METTL13	51603
206469_x_at	AKR7A3	22977
206470_at	PLXNC1	10154
206471_s_at	PLXNC1	10154
206472_s_at	TLE3	7090
206473_at	MBTPS2	51360
206474_at	PCTK2	5128
206475_x_at	CSH1	1442
206476_s_at	NOVA2	4858
206477_s_at	NOVA2	4858
206478_at	KIAA0125	9834
206479_at	TRPM1	4308
206480_at	LTC4S	4056
206481_s_at	LDB2	9079
206482_at	PTK6	5753
206483_at	LRRC6	23639
206484_s_at	XPNPEP2	7512
206485_at	CD5	921
206486_at	LAG3	3902
206487_at	UNC84A	23353
206488_s_at	CD36	948
206489_s_at	DLGAP1	9229
