FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ
20090814_ByersUrinePOS_norm.Rda	0.2938_230.03	0.2938	230.03
20090814_ByersUrinePOS_norm.Rda	1.3247_230.0816	1.3247	230.0816
20090814_ByersUrinePOS_norm.Rda	5.8885_230.2474	5.8885	230.2474
20090814_ByersUrinePOS_norm.Rda	3.1697_231.0555	3.1697	231.0555
20090814_ByersUrinePOS_norm.Rda	1.4747_231.0827	1.4747	231.0827
20090814_ByersUrinePOS_norm.Rda	1.7091_231.0859	1.7091	231.0859
20090814_ByersUrinePOS_norm.Rda	4.9226_231.0976	4.9226	231.0976
20090814_ByersUrinePOS_norm.Rda	5.204_231.1169	5.204	231.1169
20090814_ByersUrinePOS_norm.Rda	4.2937_231.1172	4.2937	231.1172
20090814_ByersUrinePOS_norm.Rda	4.4178_231.1174	4.4178	231.1174
20090814_ByersUrinePOS_norm.Rda	5.2725_231.1409	5.2725	231.1409
20090814_ByersUrinePOS_norm.Rda	2.6499_232.1087	2.6499	232.1087
20090814_ByersUrinePOS_norm.Rda	5.5881_232.1267	5.5881	232.1267
20090814_ByersUrinePOS_norm.Rda	1.6661_232.1537	1.6661	232.1537
20090814_ByersUrinePOS_norm.Rda	3.7113_652.0716	3.7113	652.0716
20090814_ByersUrinePOS_norm.Rda	4.3457_652.4123	4.3457	652.4123
20090814_ByersUrinePOS_norm.Rda	5.5373_653.3262	5.5373	653.3262
20090814_ByersUrinePOS_norm.Rda	4.1112_653.336	4.1112	653.336
20090814_ByersUrinePOS_norm.Rda	5.2737_653.3538	5.2737	653.3538
20090814_ByersUrinePOS_norm.Rda	0.2506_654.8604	0.2506	654.8604
20090814_ByersUrinePOS_norm.Rda	4.8331_655.3485	4.8331	655.3485
20090814_ByersUrinePOS_norm.Rda	0.2515_656.8613	0.2515	656.8613
20090814_ByersUrinePOS_norm.Rda	3.4312_657.2928	3.4312	657.2928
20090814_ByersUrinePOS_norm.Rda	5.5769_657.3654	5.5769	657.3654
20090814_ByersUrinePOS_norm.Rda	4.3445_657.3672	4.3445	657.3672
20090814_ByersUrinePOS_norm.Rda	6.0551_659.426	6.0551	659.426
20090814_ByersUrinePOS_norm.Rda	4.6827_660.2976	4.6827	660.2976
20090814_ByersUrinePOS_norm.Rda	6.5284_660.4541	6.5284	660.4541
20090814_ByersUrinePOS_norm.Rda	5.0699_662.3146	5.0699	662.3146
20090814_ByersUrinePOS_norm.Rda	4.7165_662.3166	4.7165	662.3166
20090814_ByersUrinePOS_norm.Rda	1.588_232.1537	1.588	232.1537
20090814_ByersUrinePOS_norm.Rda	0.2811_232.9027	0.2811	232.9027
20090814_ByersUrinePOS_norm.Rda	3.2156_232.9852	3.2156	232.9852
20090814_ByersUrinePOS_norm.Rda	3.1368_232.9865	3.1368	232.9865
20090814_ByersUrinePOS_norm.Rda	2.1182_233.0381	2.1182	233.0381
20090814_ByersUrinePOS_norm.Rda	4.1475_233.0491	4.1475	233.0491
20090814_ByersUrinePOS_norm.Rda	4.8137_233.0898	4.8137	233.0898
20090814_ByersUrinePOS_norm.Rda	3.7618_233.1151	3.7618	233.1151
20090814_ByersUrinePOS_norm.Rda	4.4839_233.1169	4.4839	233.1169
20090814_ByersUrinePOS_norm.Rda	2.6216_233.118	2.6216	233.118
20090814_ByersUrinePOS_norm.Rda	5.1324_233.1325	5.1324	233.1325
20090814_ByersUrinePOS_norm.Rda	1.6123_234.0069	1.6123	234.0069
20090814_ByersUrinePOS_norm.Rda	1.8464_234.0074	1.8464	234.0074
20090814_ByersUrinePOS_norm.Rda	4.1837_234.1489	4.1837	234.1489
20090814_ByersUrinePOS_norm.Rda	5.8208_234.6226	5.8208	234.6226
20090814_ByersUrinePOS_norm.Rda	0.303_234.8948	0.303	234.8948
20090814_ByersUrinePOS_norm.Rda	0.2794_662.7699	0.2794	662.7699
20090814_ByersUrinePOS_norm.Rda	5.2617_664.3312	5.2617	664.3312
20090814_ByersUrinePOS_norm.Rda	4.8191_664.3332	4.8191	664.3332
20090814_ByersUrinePOS_norm.Rda	6.5284_665.4066	6.5284	665.4066
20090814_ByersUrinePOS_norm.Rda	4.8683_666.3679	4.8683	666.3679
20090814_ByersUrinePOS_norm.Rda	4.4148_666.3907	4.4148	666.3907
20090814_ByersUrinePOS_norm.Rda	4.1935_667.3124	4.1935	667.3124
20090814_ByersUrinePOS_norm.Rda	5.5791_670.3754	5.5791	670.3754
20090814_ByersUrinePOS_norm.Rda	0.2504_670.8398	0.2504	670.8398
20090814_ByersUrinePOS_norm.Rda	4.4161_671.3462	4.4161	671.3462
20090814_ByersUrinePOS_norm.Rda	1.9652_673.1481	1.9652	673.1481
20090814_ByersUrinePOS_norm.Rda	4.9952_674.268	4.9952	674.268
20090814_ByersUrinePOS_norm.Rda	6.0311_676.4481	6.0311	676.4481
20090814_ByersUrinePOS_norm.Rda	4.862_677.3601	4.862	677.3601
20090814_ByersUrinePOS_norm.Rda	5.0741_678.3066	5.0741	678.3066
20090814_ByersUrinePOS_norm.Rda	4.5122_678.3118	4.5122	678.3118
20090814_ByersUrinePOS_norm.Rda	1.9056_235.0142	1.9056	235.0142
20090814_ByersUrinePOS_norm.Rda	1.7683_235.0144	1.7683	235.0144
20090814_ByersUrinePOS_norm.Rda	5.5707_235.1158	5.5707	235.1158
20090814_ByersUrinePOS_norm.Rda	5.0428_235.1298	5.0428	235.1298
20090814_ByersUrinePOS_norm.Rda	3.8218_235.1721	3.8218	235.1721
20090814_ByersUrinePOS_norm.Rda	2.9805_235.1794	2.9805	235.1794
20090814_ByersUrinePOS_norm.Rda	5.5903_235.7896	5.5903	235.7896
20090814_ByersUrinePOS_norm.Rda	2.0446_236.026	2.0446	236.026
20090814_ByersUrinePOS_norm.Rda	2.6377_236.0688	2.6377	236.0688
20090814_ByersUrinePOS_norm.Rda	0.2657_236.9052	0.2657	236.9052
20090814_ByersUrinePOS_norm.Rda	0.501_236.9984	0.501	236.9984
20090814_ByersUrinePOS_norm.Rda	0.3639_236.9988	0.3639	236.9988
20090814_ByersUrinePOS_norm.Rda	0.8415_237.0173	0.8415	237.0173
20090814_ByersUrinePOS_norm.Rda	0.3651_237.0379	0.3651	237.0379
20090814_ByersUrinePOS_norm.Rda	4.0128_237.0429	4.0128	237.0429
20090814_ByersUrinePOS_norm.Rda	2.7582_237.0907	2.7582	237.0907
20090814_ByersUrinePOS_norm.Rda	5.6002_679.4048	5.6002	679.4048
20090814_ByersUrinePOS_norm.Rda	5.5754_679.4121	5.5754	679.4121
20090814_ByersUrinePOS_norm.Rda	5.2618_680.2958	5.2618	680.2958
20090814_ByersUrinePOS_norm.Rda	4.8257_680.2987	4.8257	680.2987
20090814_ByersUrinePOS_norm.Rda	3.8562_680.345	3.8562	680.345
20090814_ByersUrinePOS_norm.Rda	0.2658_680.8714	0.2658	680.8714
20090814_ByersUrinePOS_norm.Rda	6.039_681.4031	6.039	681.4031
20090814_ByersUrinePOS_norm.Rda	5.4339_682.3808	5.4339	682.3808
20090814_ByersUrinePOS_norm.Rda	4.8225_683.2062	4.8225	683.2062
20090814_ByersUrinePOS_norm.Rda	4.8304_686.3117	4.8304	686.3117
20090814_ByersUrinePOS_norm.Rda	0.2494_686.8193	0.2494	686.8193
20090814_ByersUrinePOS_norm.Rda	1.746_687.0495	1.746	687.0495
20090814_ByersUrinePOS_norm.Rda	4.1158_687.3777	4.1158	687.3777
20090814_ByersUrinePOS_norm.Rda	4.8843_688.3839	4.8843	688.3839
20090814_ByersUrinePOS_norm.Rda	1.9962_689.1148	1.9962	689.1148
20090814_ByersUrinePOS_norm.Rda	0.3427_691.1362	0.3427	691.1362
20090814_ByersUrinePOS_norm.Rda	5.0022_237.1472	5.0022	237.1472
20090814_ByersUrinePOS_norm.Rda	5.5111_237.1484	5.5111	237.1484
20090814_ByersUrinePOS_norm.Rda	5.2573_237.1838	5.2573	237.1838
20090814_ByersUrinePOS_norm.Rda	5.4785_237.1846	5.4785	237.1846
20090814_ByersUrinePOS_norm.Rda	2.0642_238.0934	2.0642	238.0934
20090814_ByersUrinePOS_norm.Rda	2.392_238.1432	2.392	238.1432
20090814_ByersUrinePOS_norm.Rda	0.2944_238.853	0.2944	238.853
20090814_ByersUrinePOS_norm.Rda	3.9801_239.0311	3.9801	239.0311
20090814_ByersUrinePOS_norm.Rda	4.8172_239.0486	4.8172	239.0486
20090814_ByersUrinePOS_norm.Rda	4.7288_239.0588	4.7288	239.0588
20090814_ByersUrinePOS_norm.Rda	3.5052_239.0609	3.5052	239.0609
20090814_ByersUrinePOS_norm.Rda	1.9467_239.0768	1.9467	239.0768
20090814_ByersUrinePOS_norm.Rda	3.323_239.088	3.323	239.088
20090814_ByersUrinePOS_norm.Rda	3.1285_239.1053	3.1285	239.1053
20090814_ByersUrinePOS_norm.Rda	5.5962_239.1173	5.5962	239.1173
20090814_ByersUrinePOS_norm.Rda	1.6021_240.0242	1.6021	240.0242
20090814_ByersUrinePOS_norm.Rda	5.5867_692.388	5.5867	692.388
20090814_ByersUrinePOS_norm.Rda	5.5888_692.4019	5.5888	692.4019
20090814_ByersUrinePOS_norm.Rda	4.493_696.4392	4.493	696.4392
20090814_ByersUrinePOS_norm.Rda	0.2665_696.8442	0.2665	696.8442
20090814_ByersUrinePOS_norm.Rda	4.8843_696.8899	4.8843	696.8899
20090814_ByersUrinePOS_norm.Rda	0.3339_697.2263	0.3339	697.2263
20090814_ByersUrinePOS_norm.Rda	4.277_697.3605	4.277	697.3605
20090814_ByersUrinePOS_norm.Rda	4.8761_699.3741	4.8761	699.3741
20090814_ByersUrinePOS_norm.Rda	2.0803_700.8221	2.0803	700.8221
20090814_ByersUrinePOS_norm.Rda	4.4897_701.3941	4.4897	701.3941
20090814_ByersUrinePOS_norm.Rda	5.5909_701.396	5.5909	701.396
20090814_ByersUrinePOS_norm.Rda	4.6665_701.4932	4.6665	701.4932
20090814_ByersUrinePOS_norm.Rda	0.2484_702.7945	0.2484	702.7945
20090814_ByersUrinePOS_norm.Rda	0.266_702.8623	0.266	702.8623
20090814_ByersUrinePOS_norm.Rda	5.4573_703.3256	5.4573	703.3256
20090814_ByersUrinePOS_norm.Rda	6.5462_704.4808	6.5462	704.4808
20090814_ByersUrinePOS_norm.Rda	1.9576_240.1118	1.9576	240.1118
20090814_ByersUrinePOS_norm.Rda	3.541_240.1231	3.541	240.1231
20090814_ByersUrinePOS_norm.Rda	1.9857_240.1591	1.9857	240.1591
20090814_ByersUrinePOS_norm.Rda	0.2509_240.9523	0.2509	240.9523
20090814_ByersUrinePOS_norm.Rda	0.4366_241.03	0.4366	241.03
20090814_ByersUrinePOS_norm.Rda	4.9993_241.055	4.9993	241.055
20090814_ByersUrinePOS_norm.Rda	4.9627_241.0701	4.9627	241.0701
20090814_ByersUrinePOS_norm.Rda	3.328_241.0747	3.328	241.0747
20090814_ByersUrinePOS_norm.Rda	3.5645_241.1038	3.5645	241.1038
20090814_ByersUrinePOS_norm.Rda	2.8688_241.1061	2.8688	241.1061
20090814_ByersUrinePOS_norm.Rda	4.9861_241.1433	4.9861	241.1433
20090814_ByersUrinePOS_norm.Rda	5.1244_241.1434	5.1244	241.1434
20090814_ByersUrinePOS_norm.Rda	0.8215_241.154	0.8215	241.154
20090814_ByersUrinePOS_norm.Rda	0.7032_241.1542	0.7032	241.1542
20090814_ByersUrinePOS_norm.Rda	0.5729_241.1542	0.5729	241.1542
20090814_ByersUrinePOS_norm.Rda	0.3505_241.1547	0.3505	241.1547
20090814_ByersUrinePOS_norm.Rda	3.5769_705.4328	3.5769	705.4328
20090814_ByersUrinePOS_norm.Rda	6.5429_709.4349	6.5429	709.4349
20090814_ByersUrinePOS_norm.Rda	4.9029_710.393	4.9029	710.393
20090814_ByersUrinePOS_norm.Rda	3.5512_711.1047	3.5512	711.1047
20090814_ByersUrinePOS_norm.Rda	4.3565_711.3387	4.3565	711.3387
20090814_ByersUrinePOS_norm.Rda	5.596_714.407	5.596	714.407
20090814_ByersUrinePOS_norm.Rda	4.5368_715.372	4.5368	715.372
20090814_ByersUrinePOS_norm.Rda	5.5826_715.3763	5.5826	715.3763
20090814_ByersUrinePOS_norm.Rda	0.2466_718.7746	0.2466	718.7746
20090814_ByersUrinePOS_norm.Rda	0.2722_718.8377	0.2722	718.8377
20090814_ByersUrinePOS_norm.Rda	2.072_718.8928	2.072	718.8928
20090814_ByersUrinePOS_norm.Rda	4.9024_718.9048	4.9024	718.9048
20090814_ByersUrinePOS_norm.Rda	2.4206_719.8595	2.4206	719.8595
20090814_ByersUrinePOS_norm.Rda	6.0451_720.4745	6.0451	720.4745
20090814_ByersUrinePOS_norm.Rda	4.9024_721.387	4.9024	721.387
20090814_ByersUrinePOS_norm.Rda	5.6021_723.439	5.6021	723.439
20090814_ByersUrinePOS_norm.Rda	2.6125_242.066	2.6125	242.066
20090814_ByersUrinePOS_norm.Rda	1.5208_242.0996	1.5208	242.0996
20090814_ByersUrinePOS_norm.Rda	1.657_242.0997	1.657	242.0997
20090814_ByersUrinePOS_norm.Rda	2.4588_242.1393	2.4588	242.1393
20090814_ByersUrinePOS_norm.Rda	0.2652_242.9262	0.2652	242.9262
20090814_ByersUrinePOS_norm.Rda	0.2445_242.9932	0.2445	242.9932
20090814_ByersUrinePOS_norm.Rda	4.0186_243.0597	4.0186	243.0597
20090814_ByersUrinePOS_norm.Rda	5.462_243.0679	5.462	243.0679
20090814_ByersUrinePOS_norm.Rda	3.0583_243.0873	3.0583	243.0873
20090814_ByersUrinePOS_norm.Rda	0.3299_243.0961	0.3299	243.0961
20090814_ByersUrinePOS_norm.Rda	5.4119_243.1257	5.4119	243.1257
20090814_ByersUrinePOS_norm.Rda	2.5971_243.1298	2.5971	243.1298
20090814_ByersUrinePOS_norm.Rda	2.7513_243.1316	2.7513	243.1316
20090814_ByersUrinePOS_norm.Rda	5.5987_243.1395	5.5987	243.1395
20090814_ByersUrinePOS_norm.Rda	5.2339_243.159	5.2339	243.159
20090814_ByersUrinePOS_norm.Rda	0.3223_244.0792	0.3223	244.0792
20090814_ByersUrinePOS_norm.Rda	5.4685_725.3094	5.4685	725.3094
20090814_ByersUrinePOS_norm.Rda	6.0451_725.4297	6.0451	725.4297
20090814_ByersUrinePOS_norm.Rda	5.4851_728.3126	5.4851	728.3126
20090814_ByersUrinePOS_norm.Rda	0.279_730.7695	0.279	730.7695
20090814_ByersUrinePOS_norm.Rda	5.476_731.3264	5.476	731.3264
20090814_ByersUrinePOS_norm.Rda	3.5002_732.1756	3.5002	732.1756
20090814_ByersUrinePOS_norm.Rda	4.9234_732.4075	4.9234	732.4075
20090814_ByersUrinePOS_norm.Rda	3.5498_733.1572	3.5498	733.1572
20090814_ByersUrinePOS_norm.Rda	0.3431_733.238	0.3431	733.238
20090814_ByersUrinePOS_norm.Rda	4.5899_740.4664	4.5899	740.4664
20090814_ByersUrinePOS_norm.Rda	4.436_741.3901	4.436	741.3901
20090814_ByersUrinePOS_norm.Rda	2.3896_741.8446	2.3896	741.8446
20090814_ByersUrinePOS_norm.Rda	4.9337_743.4019	4.9337	743.4019
20090814_ByersUrinePOS_norm.Rda	4.5899_745.421	4.5899	745.421
20090814_ByersUrinePOS_norm.Rda	5.5936_745.4241	5.5936	745.4241
20090814_ByersUrinePOS_norm.Rda	5.4831_747.2931	5.4831	747.2931
20090814_ByersUrinePOS_norm.Rda	2.1968_244.107	2.1968	244.107
20090814_ByersUrinePOS_norm.Rda	3.8081_244.1774	3.8081	244.1774
20090814_ByersUrinePOS_norm.Rda	6.1033_244.2635	6.1033	244.2635
20090814_ByersUrinePOS_norm.Rda	0.298_244.872	0.298	244.872
20090814_ByersUrinePOS_norm.Rda	3.4936_245.0468	3.4936	245.0468
20090814_ByersUrinePOS_norm.Rda	4.7264_245.0767	4.7264	245.0767
20090814_ByersUrinePOS_norm.Rda	0.3598_245.0799	0.3598	245.0799
20090814_ByersUrinePOS_norm.Rda	2.4232_245.1006	2.4232	245.1006
20090814_ByersUrinePOS_norm.Rda	3.1591_245.1091	3.1591	245.1091
20090814_ByersUrinePOS_norm.Rda	4.5079_245.1146	4.5079	245.1146
20090814_ByersUrinePOS_norm.Rda	3.1259_245.1485	3.1259	245.1485
20090814_ByersUrinePOS_norm.Rda	0.2921_246.0037	0.2921	246.0037
20090814_ByersUrinePOS_norm.Rda	2.1077_246.0737	2.1077	246.0737
20090814_ByersUrinePOS_norm.Rda	0.33_246.1065	0.33	246.1065
20090814_ByersUrinePOS_norm.Rda	2.6923_246.1251	2.6923	246.1251
20090814_ByersUrinePOS_norm.Rda	2.4888_246.1699	2.4888	246.1699
20090814_ByersUrinePOS_norm.Rda	6.5498_748.5073	6.5498	748.5073
20090814_ByersUrinePOS_norm.Rda	0.2668_748.8534	0.2668	748.8534
20090814_ByersUrinePOS_norm.Rda	3.5646_749.1284	3.5646	749.1284
20090814_ByersUrinePOS_norm.Rda	4.5226_749.4557	4.5226	749.4557
20090814_ByersUrinePOS_norm.Rda	5.4786_753.3068	5.4786	753.3068
20090814_ByersUrinePOS_norm.Rda	5.755_753.37	5.755	753.37
20090814_ByersUrinePOS_norm.Rda	6.5502_753.4621	6.5502	753.4621
20090814_ByersUrinePOS_norm.Rda	4.5013_755.3707	4.5013	755.3707
20090814_ByersUrinePOS_norm.Rda	4.6249_759.3951	4.6249	759.3951
20090814_ByersUrinePOS_norm.Rda	4.9541_762.9371	4.9541	762.9371
20090814_ByersUrinePOS_norm.Rda	4.5545_763.3142	4.5545	763.3142
20090814_ByersUrinePOS_norm.Rda	0.36_763.8473	0.36	763.8473
20090814_ByersUrinePOS_norm.Rda	6.0751_764.5003	6.0751	764.5003
20090814_ByersUrinePOS_norm.Rda	2.7552_765.3373	2.7552	765.3373
20090814_ByersUrinePOS_norm.Rda	4.9325_765.4147	4.9325	765.4147
20090814_ByersUrinePOS_norm.Rda	5.617_767.4665	5.617	767.4665
20090814_ByersUrinePOS_norm.Rda	5.3936_246.2427	5.3936	246.2427
20090814_ByersUrinePOS_norm.Rda	0.2786_246.8684	0.2786	246.8684
20090814_ByersUrinePOS_norm.Rda	2.2239_247.0853	2.2239	247.0853
20090814_ByersUrinePOS_norm.Rda	2.3798_247.0881	2.3798	247.0881
20090814_ByersUrinePOS_norm.Rda	4.9578_247.0927	4.9578	247.0927
20090814_ByersUrinePOS_norm.Rda	0.3342_247.0945	0.3342	247.0945
20090814_ByersUrinePOS_norm.Rda	2.61_247.1085	2.61	247.1085
20090814_ByersUrinePOS_norm.Rda	4.7852_247.1321	4.7852	247.1321
20090814_ByersUrinePOS_norm.Rda	3.0914_247.1806	3.0914	247.1806
20090814_ByersUrinePOS_norm.Rda	5.3925_248.0473	5.3925	248.0473
20090814_ByersUrinePOS_norm.Rda	2.7489_248.0906	2.7489	248.0906
20090814_ByersUrinePOS_norm.Rda	2.6155_248.0936	2.6155	248.0936
20090814_ByersUrinePOS_norm.Rda	3.8711_248.1458	3.8711	248.1458
20090814_ByersUrinePOS_norm.Rda	0.3519_248.1468	0.3519	248.1468
20090814_ByersUrinePOS_norm.Rda	0.6507_248.1488	0.6507	248.1488
20090814_ByersUrinePOS_norm.Rda	2.4395_248.1637	2.4395	248.1637
20090814_ByersUrinePOS_norm.Rda	5.59_767.4744	5.59	767.4744
20090814_ByersUrinePOS_norm.Rda	5.4907_769.2796	5.4907	769.2796
20090814_ByersUrinePOS_norm.Rda	5.397_769.3644	5.397	769.3644
20090814_ByersUrinePOS_norm.Rda	5.5202_769.3663	5.5202	769.3663
20090814_ByersUrinePOS_norm.Rda	6.0706_769.4587	6.0706	769.4587
20090814_ByersUrinePOS_norm.Rda	0.2667_770.8534	0.2667	770.8534
20090814_ByersUrinePOS_norm.Rda	2.0797_773.872	2.0797	773.872
20090814_ByersUrinePOS_norm.Rda	5.4862_775.2889	5.4862	775.2889
20090814_ByersUrinePOS_norm.Rda	0.2782_776.7921	0.2782	776.7921
20090814_ByersUrinePOS_norm.Rda	0.3491_777.2713	0.3491	777.2713
20090814_ByersUrinePOS_norm.Rda	0.3516_777.8655	0.3516	777.8655
20090814_ByersUrinePOS_norm.Rda	3.8868_779.2774	3.8868	779.2774
20090814_ByersUrinePOS_norm.Rda	4.5617_779.2812	4.5617	779.2812
20090814_ByersUrinePOS_norm.Rda	2.5926_780.1882	2.5926	780.1882
20090814_ByersUrinePOS_norm.Rda	4.6608_784.4937	4.6608	784.4937
20090814_ByersUrinePOS_norm.Rda	4.5544_785.2953	4.5544	785.2953
20090814_ByersUrinePOS_norm.Rda	5.2623_248.1673	5.2623	248.1673
20090814_ByersUrinePOS_norm.Rda	0.2807_248.8792	0.2807	248.8792
20090814_ByersUrinePOS_norm.Rda	3.4955_249.0451	3.4955	249.0451
20090814_ByersUrinePOS_norm.Rda	1.9611_249.0609	1.9611	249.0609
20090814_ByersUrinePOS_norm.Rda	3.7584_249.0774	3.7584	249.0774
20090814_ByersUrinePOS_norm.Rda	6.1254_249.0852	6.1254	249.0852
20090814_ByersUrinePOS_norm.Rda	0.3137_249.1069	0.3137	249.1069
20090814_ByersUrinePOS_norm.Rda	4.668_249.1089	4.668	249.1089
20090814_ByersUrinePOS_norm.Rda	4.5628_249.1298	4.5628	249.1298
20090814_ByersUrinePOS_norm.Rda	5.279_249.1459	5.279	249.1459
20090814_ByersUrinePOS_norm.Rda	4.1217_249.2038	4.1217	249.2038
20090814_ByersUrinePOS_norm.Rda	4.5659_249.2062	4.5659	249.2062
20090814_ByersUrinePOS_norm.Rda	2.6138_250.1444	2.6138	250.1444
20090814_ByersUrinePOS_norm.Rda	4.1851_250.1614	4.1851	250.1614
20090814_ByersUrinePOS_norm.Rda	3.7254_250.1798	3.7254	250.1798
20090814_ByersUrinePOS_norm.Rda	5.5844_250.4666	5.5844	250.4666
20090814_ByersUrinePOS_norm.Rda	4.5427_785.4148	4.5427	785.4148
20090814_ByersUrinePOS_norm.Rda	0.2666_786.8233	0.2666	786.8233
20090814_ByersUrinePOS_norm.Rda	4.9611_787.4223	4.9611	787.4223
20090814_ByersUrinePOS_norm.Rda	4.6606_789.4495	4.6606	789.4495
20090814_ByersUrinePOS_norm.Rda	5.5882_789.4507	5.5882	789.4507
20090814_ByersUrinePOS_norm.Rda	1.9921_791.8728	1.9921	791.8728
20090814_ByersUrinePOS_norm.Rda	2.093_791.8769	2.093	791.8769
20090814_ByersUrinePOS_norm.Rda	6.5499_792.5365	6.5499	792.5365
20090814_ByersUrinePOS_norm.Rda	2.6112_793.3442	2.6112	793.3442
20090814_ByersUrinePOS_norm.Rda	3.3462_795.1452	3.3462	795.1452
20090814_ByersUrinePOS_norm.Rda	4.5637_795.2538	4.5637	795.2538
20090814_ByersUrinePOS_norm.Rda	6.557_797.488	6.557	797.488
20090814_ByersUrinePOS_norm.Rda	5.4033_799.3655	5.4033	799.3655
20090814_ByersUrinePOS_norm.Rda	1.613_799.8463	1.613	799.8463
20090814_ByersUrinePOS_norm.Rda	0.36_799.8519	0.36	799.8519
20090814_ByersUrinePOS_norm.Rda	0.2519_800.793	0.2519	800.793
20090814_ByersUrinePOS_norm.Rda	0.3428_251.1038	0.3428	251.1038
20090814_ByersUrinePOS_norm.Rda	3.57_251.1059	3.57	251.1059
20090814_ByersUrinePOS_norm.Rda	5.0392_251.1073	5.0392	251.1073
20090814_ByersUrinePOS_norm.Rda	2.1539_251.1124	2.1539	251.1124
20090814_ByersUrinePOS_norm.Rda	4.9447_251.1265	4.9447	251.1265
20090814_ByersUrinePOS_norm.Rda	5.0904_251.1277	5.0904	251.1277
20090814_ByersUrinePOS_norm.Rda	5.6265_251.1289	5.6265	251.1289
20090814_ByersUrinePOS_norm.Rda	1.0232_251.1362	1.0232	251.1362
20090814_ByersUrinePOS_norm.Rda	3.67_251.1757	3.67	251.1757
20090814_ByersUrinePOS_norm.Rda	2.2234_251.9648	2.2234	251.9648
20090814_ByersUrinePOS_norm.Rda	3.4982_252.0448	3.4982	252.0448
20090814_ByersUrinePOS_norm.Rda	2.7717_252.0576	2.7717	252.0576
20090814_ByersUrinePOS_norm.Rda	1.8011_252.072	1.8011	252.072
20090814_ByersUrinePOS_norm.Rda	3.1385_252.0897	3.1385	252.0897
20090814_ByersUrinePOS_norm.Rda	3.7897_252.2043	3.7897	252.2043
20090814_ByersUrinePOS_norm.Rda	2.3239_253.0451	2.3239	253.0451
20090814_ByersUrinePOS_norm.Rda	2.7653_803.2843	2.7653	803.2843
20090814_ByersUrinePOS_norm.Rda	5.2511_803.4262	5.2511	803.4262
20090814_ByersUrinePOS_norm.Rda	4.5517_807.2812	4.5517	807.2812
20090814_ByersUrinePOS_norm.Rda	6.0833_808.5312	6.0833	808.5312
20090814_ByersUrinePOS_norm.Rda	2.7667_809.3004	2.7667	809.3004
20090814_ByersUrinePOS_norm.Rda	2.0661_810.8502	2.0661	810.8502
20090814_ByersUrinePOS_norm.Rda	3.7626_811.2721	3.7626	811.2721
20090814_ByersUrinePOS_norm.Rda	5.5917_811.4981	5.5917	811.4981
20090814_ByersUrinePOS_norm.Rda	3.5455_812.2207	3.5455	812.2207
20090814_ByersUrinePOS_norm.Rda	6.068_813.4834	6.068	813.4834
20090814_ByersUrinePOS_norm.Rda	1.9898_813.8652	1.9898	813.8652
20090814_ByersUrinePOS_norm.Rda	2.0894_813.8663	2.0894	813.8663
20090814_ByersUrinePOS_norm.Rda	3.5005_815.0353	3.5005	815.0353
20090814_ByersUrinePOS_norm.Rda	2.4204_815.1202	2.4204	815.1202
20090814_ByersUrinePOS_norm.Rda	2.757_815.3193	2.757	815.3193
20090814_ByersUrinePOS_norm.Rda	2.6162_815.3204	2.6162	815.3204
20090814_ByersUrinePOS_norm.Rda	2.8415_253.0458	2.8415	253.0458
20090814_ByersUrinePOS_norm.Rda	1.5678_253.0654	1.5678	253.0654
20090814_ByersUrinePOS_norm.Rda	1.6848_253.0663	1.6848	253.0663
20090814_ByersUrinePOS_norm.Rda	5.0184_253.0754	5.0184	253.0754
20090814_ByersUrinePOS_norm.Rda	3.9963_253.1215	3.9963	253.1215
20090814_ByersUrinePOS_norm.Rda	4.9101_253.1453	4.9101	253.1453
20090814_ByersUrinePOS_norm.Rda	5.1402_253.1948	5.1402	253.1948
20090814_ByersUrinePOS_norm.Rda	4.5693_253.1965	4.5693	253.1965
20090814_ByersUrinePOS_norm.Rda	3.8228_253.2008	3.8228	253.2008
20090814_ByersUrinePOS_norm.Rda	0.3608_254.0873	0.3608	254.0873
20090814_ByersUrinePOS_norm.Rda	2.6118_254.091	2.6118	254.091
20090814_ByersUrinePOS_norm.Rda	2.9568_254.1151	2.9568	254.1151
20090814_ByersUrinePOS_norm.Rda	2.169_254.1389	2.169	254.1389
20090814_ByersUrinePOS_norm.Rda	5.5925_254.1399	5.5925	254.1399
20090814_ByersUrinePOS_norm.Rda	5.4698_254.1412	5.4698	254.1412
20090814_ByersUrinePOS_norm.Rda	2.5128_254.1748	2.5128	254.1748
20090814_ByersUrinePOS_norm.Rda	0.2518_816.7725	0.2518	816.7725
20090814_ByersUrinePOS_norm.Rda	0.2669_816.8451	0.2669	816.8451
20090814_ByersUrinePOS_norm.Rda	2.4267_821.1352	2.4267	821.1352
20090814_ByersUrinePOS_norm.Rda	2.4235_827.1491	2.4235	827.1491
20090814_ByersUrinePOS_norm.Rda	4.8882_827.3779	4.8882	827.3779
20090814_ByersUrinePOS_norm.Rda	4.7221_828.5189	4.7221	828.5189
20090814_ByersUrinePOS_norm.Rda	2.6209_831.29	2.6209	831.29
20090814_ByersUrinePOS_norm.Rda	0.2519_832.7526	0.2519	832.7526
20090814_ByersUrinePOS_norm.Rda	0.2666_832.8216	0.2666	832.8216
20090814_ByersUrinePOS_norm.Rda	4.7177_833.4736	4.7177	833.4736
