FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	339.2286_2.7319	2.7319	339.2286	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	339.2319_5.9256	5.9256	339.2319	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	353.1416_5.8002	5.8002	353.1416	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	355.0171_2.3265	2.3265	355.0171	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	357.0306_0.3463	0.3463	357.0306	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	365.0049_2.0121	2.0121	365.0049	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	365.1655_4.0718	4.0718	365.1655	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	367.1573_3.1642	3.1642	367.1573	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	369.173_2.9004	2.9004	369.173	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	369.1731_3.379	3.379	369.1731	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	374.9071_0.2765	0.2765	374.9071	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	376.2247_3.9425	3.9425	376.2247	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	378.2406_4.2628	4.2628	378.2406	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	383.1518_2.6188	2.6188	383.1518	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	384.9361_0.2687	0.2687	384.9361	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	395.2156_1.9321	1.9321	395.2156	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	395.243_3.903	3.903	395.243	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	397.2062_3.3766	3.3766	397.2062	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	403.1565_5.9206	5.9206	403.1565	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	413.2006_2.9303	2.9303	413.2006	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	416.9863_2.3205	2.3205	416.9863	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	429.3008_4.4922	4.4922	429.3008	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	442.6801_0.3205	0.3205	442.6801	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	442.8952_0.2767	0.2767	442.8952	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	444.6762_0.3162	0.3162	444.6762	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	447.1344_3.8383	3.8383	447.1344	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	449.1504_3.6289	3.6289	449.1504	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	449.1581_3.8309	3.8309	449.1581	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	449.2548_4.3911	4.3911	449.2548	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	452.2781_4.3107	4.3107	452.2781	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	452.2788_4.8152	4.8152	452.2788	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	452.9233_0.2688	0.2688	452.9233	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	459.2026_4.0116	4.0116	459.2026	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	464.3003_3.3202	3.3202	464.3003	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	464.3156_5.0006	5.0006	464.3156	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	466.2934_4.5562	4.5562	466.2934	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	466.3301_5.0143	5.0143	466.3301	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	476.2793_4.5997	4.5997	476.2793	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	478.2941_4.4502	4.4502	478.2941	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	478.2942_4.9641	4.9641	478.2942	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	480.3101_4.8313	4.8313	480.3101	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	480.3101_5.4396	5.4396	480.3101	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	480.311_4.7192	4.7192	480.311	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	491.3239_3.652	3.652	491.3239	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	492.3471_5.1473	5.1473	492.3471	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	496.3047_3.5608	3.5608	496.3047	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	496.3065_4.4234	4.4234	496.3065	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	498.2635_4.3551	4.3551	498.2635	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	498.2893_3.5452	3.5452	498.2893	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	498.9281_4.7911	4.7911	498.9281	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	500.279_4.5996	4.5996	500.279	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	500.6398_0.32	0.32	500.6398	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	502.637_0.3177	0.3177	502.637	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	504.3105_4.6194	4.6194	504.3105	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	506.3268_4.979	4.979	506.3268	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	508.2841_5.1256	5.1256	508.2841	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	508.3413_5.4571	5.4571	508.3413	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	510.8821_0.2768	0.2768	510.8821	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	512.2679_3.7287	3.7287	512.2679	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	512.3003_4.3112	4.3112	512.3003	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	517.242_4.3911	4.3911	517.242	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	520.9115_0.2679	0.2679	520.9115	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	522.0279_2.3219	2.3219	522.0279	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	523.157_3.157	3.157	523.157	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	524.2781_4.9534	4.9534	524.2781	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	524.2793_4.5954	4.5954	524.2793	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	526.2957_4.3605	4.3605	526.2957	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	526.3156_4.5518	4.5518	526.3156	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	526.3512_2.8388	2.8388	526.3512	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	528.3108_4.6173	4.6173	528.3108	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	530.3194_4.8259	4.8259	530.3194	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	534.3588_5.5887	5.5887	534.3588	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	538.007_2.3215	2.3215	538.007	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	538.3161_4.4499	4.4499	538.3161	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	539.2511_2.6565	2.6565	539.2511	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	540.3317_4.8323	4.8323	540.3317	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	544.0234_2.3286	2.3286	544.0234	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	544.2669_4.6058	4.6058	544.2669	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	552.3107_4.5975	4.5975	552.3107	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	553.9794_2.3261	2.3261	553.9794	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	558.5991_0.3191	0.3191	558.5991	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	560.5951_0.3149	0.3149	560.5951	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	562.5926_0.3276	0.3276	562.5926	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	564.3314_4.6177	4.6177	564.3314	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	566.3474_4.975	4.975	566.3474	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	568.3624_5.459	5.459	568.3624	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	578.8707_0.2758	0.2758	578.8707	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	583.2563_2.4172	2.4172	583.2563	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	586.3162_4.3597	4.3597	586.3162	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	588.3326_4.6173	4.6173	588.3326	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	588.8995_0.2707	0.2707	588.8995	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	588.9486_2.331	2.331	588.9486	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	590.3484_4.8205	4.8205	590.3484	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	592.2671_4.5899	4.5899	592.2671	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	594.3811_5.5849	5.5849	594.3811	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	595.2899_5.1164	5.1164	595.2899	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	598.9769_2.3291	2.3291	598.9769	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	612.3319_4.5975	4.5975	612.3319	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	613.3599_3.2827	3.2827	613.3599	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	614.3491_4.7399	4.7399	614.3491	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	617.7304_2.4289	2.4289	617.7304	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	619.2896_5.1192	5.1192	619.2896	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	627.3763_3.4519	3.4519	627.3763	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	653.2577_2.2006	2.2006	653.2577	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	656.8865_0.2686	0.2686	656.8865	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	661.247_2.3039	2.3039	661.247	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	68.9952_0.3748	0.3748	68.9952	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	687.7569_2.373	2.373	687.7569	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	688.2615_2.3786	2.3786	688.2615	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	696.7614_2.3751	2.3751	696.7614	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	707.7536_2.3771	2.3771	707.7536	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	711.0298_2.3265	2.3265	711.0298	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	718.7475_2.3747	2.3747	718.7475	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	719.9927_2.3257	2.3257	719.9927	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	724.8759_0.2686	0.2686	724.8759	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	727.009_2.3202	2.3202	727.009	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	731.309_2.0013	2.0013	731.309	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	733.0279_2.3255	2.3255	733.0279	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	792.8688_0.2678	0.2678	792.8688	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	92.0254_2.3344	2.3344	92.0254	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	92.9279_0.3068	0.3068	92.9279	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	95.0126_2.3239	2.3239	95.0126	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	96.0173_0.3478	0.3478	96.0173	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	96.922_0.3034	0.3034	96.922	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	96.9592_0.4276	0.4276	96.9592	
20101220_crc_metabolomics_serum_neg_10_log2.Rda	97.0648_1.9338	1.9338	97.0648	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3685_89.0238	0.3685	89.0238	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.2265_92.0262	2.2265	92.0262	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3209_92.9283	0.3209	92.9283	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3133_96.9222	0.3133	96.9222	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.4397_96.9599	0.4397	96.9599	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2812_102.9564	0.2812	102.9564	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.4985_103.039	0.4985	103.039	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3642_111.0077	0.3642	111.0077	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	4.8877_112.9845	4.8877	112.9845	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2682_112.9847	0.2682	112.9847	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2518_114.9878	0.2518	114.9878	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3292_115.0026	0.3292	115.0026	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.2316_122.0235	2.2316	122.0235	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3344_124.0119	0.3344	124.0119	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.351_128.0337	0.351	128.0337	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.4697_129.0542	1.4697	129.0542	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.5725_129.0542	1.5725	129.0542	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2594_130.9654	0.2594	130.9654	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.5522_134.0594	1.5522	134.0594	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.319_145.06	0.319	145.06	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.361_146.9814	0.361	146.9814	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3112_150.886	0.3112	150.886	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3565_151.0247	0.3565	151.0247	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3195_152.8832	0.3195	152.8832	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3179_154.8805	0.3179	154.8805	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3846_154.9185	0.3846	154.9185	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2645_158.9771	0.2645	158.9771	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3338_160.8412	0.3338	160.8412	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2969_160.9148	0.2969	160.9148	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3386_162.8386	0.3386	162.8386	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2924_162.9102	0.2924	162.9102	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3335_164.8356	0.3335	164.8356	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.5658_165.9774	2.5658	165.9774	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.2314_166.0129	2.2314	166.0129	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3392_167.0197	0.3392	167.0197	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2827_170.9435	0.2827	170.9435	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.9208_173.0802	1.9208	173.0802	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.1626_174.9537	0.1626	174.9537	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.3728_174.9546	2.3728	174.9546	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.0942_174.9546	2.0942	174.9546	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3243_175.0228	0.3243	175.0228	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.5504_178.0492	1.5504	178.0492	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3016_179.0543	0.3016	179.0543	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.269_180.9718	0.269	180.9718	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.3513_183.1377	3.3513	183.1377	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.8469_186.1117	1.8469	186.1117	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.7678_187.0064	1.7678	187.0064	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3706_191.018	0.3706	191.018	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.1302_195.1009	3.1302	195.1009	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.364_195.8107	0.364	195.8107	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.0921_197.0814	2.0921	197.0814	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3638_197.8077	0.3638	197.8077	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.5674_201.1115	2.5674	201.1115	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3589_201.802	0.3589	201.802	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.2974_203.0813	1.2974	203.0813	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.9796_204.0652	1.9796	204.0652	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.8795_207.0239	1.8795	207.0239	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3043_208.8454	0.3043	208.8454	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.4243_208.9715	0.4243	208.9715	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3043_210.8424	0.3043	210.8424	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.6091_213.112	2.6091	213.112	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.447_214.1442	2.447	214.1442	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3117_215.0315	0.3117	215.0315	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2982_218.8735	0.2982	218.8735	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2984_220.8713	0.2984	220.8713	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2983_222.8682	0.2983	222.8682	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.7541_223.1324	3.7541	223.1324	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3335_224.9785	0.3335	224.9785	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2674_226.9644	0.2674	226.9644	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2912_228.9019	0.2912	228.9019	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2763_230.8987	0.2763	230.8987	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.2333_234.0006	2.2333	234.0006	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2804_238.931	0.2804	238.931	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.1293_239.0918	3.1293	239.0918	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.7133_241.1179	1.7133	241.1179	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.0251_242.1749	3.0251	242.1749	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2717_248.9598	0.2717	248.9598	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.8473_254.1005	1.8473	254.1005	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.1001_255.0864	2.1001	255.0864	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.0019_255.1352	2.0019	255.1352	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.4621_255.2328	6.4621	255.2328	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.1301_261.0738	3.1301	261.0738	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	1.6233_263.103	1.6233	263.103	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3162_266.8048	0.3162	266.8048	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.7536_267.1232	3.7536	267.1232	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3185_268.8016	0.3185	268.8016	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3188_272.7968	0.3188	272.7968	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2986_276.8336	0.2986	276.8336	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2989_278.8304	0.2989	278.8304	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.0995_279.2325	6.0995	279.2325	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2971_280.8297	0.2971	280.8297	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.5945_281.2477	6.5945	281.2477	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2944_286.8617	0.2944	286.8617	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3778_286.9661	0.3778	286.9661	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2973_288.8589	0.2973	288.8589	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.754_289.1048	3.754	289.1048	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2918_290.8569	0.2918	290.8569	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2674_294.9526	0.2674	294.9526	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.2315_295.9715	2.2315	295.9715	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2903_296.8904	0.2903	296.8904	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2813_298.8862	0.2813	298.8862	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2823_306.9192	0.2823	306.9192	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.0234_311.1395	2.0234	311.1395	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2673_316.9476	0.2673	316.9476	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3213_324.7628	0.3213	324.7628	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3237_326.7601	0.3237	326.7601	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3319_328.7581	0.3319	328.7581	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3628_328.9202	0.3628	328.9202	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3222_330.7559	0.3222	330.7559	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3049_334.7945	0.3049	334.7945	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3328_335.0485	0.3328	335.0485	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3012_336.7895	0.3012	336.7895	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2976_344.8197	0.2976	344.8197	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2977_346.8179	0.2977	346.8179	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.0983_347.2177	6.0983	347.2177	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.5933_349.2361	6.5933	349.2361	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.7576_351.0769	3.7576	351.0769	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2902_354.8488	0.2902	354.8488	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.2306_355.0191	2.2306	355.0191	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.4641_355.1558	6.4641	355.1558	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2912_356.8462	0.2912	356.8462	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3383_357.0305	0.3383	357.0305	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.7581_357.0928	3.7581	357.0928	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2684_362.9404	0.2684	362.9404	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2898_364.8776	0.2898	364.8776	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.0222_367.1575	3.0222	367.1575	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2798_374.9063	0.2798	374.9063	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	3.9596_376.2275	3.9596	376.2275	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	4.2899_378.2406	4.2899	378.2406	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2682_378.9185	0.2682	378.9185	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.0229_379.1267	2.0229	379.1267	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	6.5938_381.1728	6.5938	381.1728	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.4894_383.1527	2.4894	383.1527	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3302_384.7193	0.3302	384.7193	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.2687_384.9348	0.2687	384.9348	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	2.1865_385.1687	2.1865	385.1687	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3328_386.7164	0.3328	386.7164	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3274_388.711	0.3274	388.711	
20101220_crc_metabolomics_serum_neg_30_log2.Rda	0.3368_400.851	0.3368	400.851	
